,CM1,CM2,CM3,WT1,WT2,WT3
Hsp90ab1,12.5345985007211,12.9665336676099,12.7683931990684,13.3563172686521,13.3294437829758,13.5126998444935
HSP90B1,13.9749295124099,13.9745688369772,14.236317677182,14.478076202671,14.0974041049517,14.2097220874483
HSPA12A,7.74236667640329,8.94875899643749,7.91421994312862,7.70801784189767,7.95908762988482,7.20929762504674
HSPA12B,6.51608516390482,6.79347747304407,5.71124315826689,6.72058296115011,6.91320965721852,6.11287259159272
HSPA13,9.4488190310467,9.56832435767534,10.0167915191852,10.6537813061067,10.0415087341836,10.1183518863085
HSPA14,8.60954394041255,8.81364512919325,8.64448901330828,8.8542123197137,8.86666942026445,9.32159472813418
HSPA2,2.48117389869562,3.3570262864711,3.22742587167736,3.33909758357147,3.41516445837687,2.5368982410065
HSPA4,10.6131178861148,10.5267590755096,10.2765388304684,10.8191450228133,10.9072355285376,11.1564716747861
HSPA4L,6.00052616149565,5.81960671131029,5.2037526869334,6.01876870130266,5.40282588753419,6.61513183692547
HSPA5,12.1772628879909,12.4131629885981,12.8757525174107,13.109911707763,12.6984961614998,12.924593878424
HSPA8,14.4213512204701,14.3223940125209,14.1905740346661,14.7976311771297,14.8760741061202,15.2102690945217
HSPA9,12.6391060972798,12.5065445661922,12.2560604522015,12.694297106369,12.6498045154297,13.0950527613372
HSPB1,7.54405565087874,8.26763640223105,8.03746365782668,8.63406073544163,8.18065158067026,8.28215994255683
HSPB11,6.96295305324349,6.57769138194786,6.82454898648092,6.46028191005763,6.43046429500655,5.77605328692311
HSPB6,3.63909206635357,5.43034805597263,4.41395387085065,3.08092874086406,4.57595992432414,3.11859879883078
HSPB8,3.63909206635357,4.35895137344015,4.63823166848772,4.13597071239463,4.86413378314411,4.46825471215638
HSPBAP1,6.89512733957917,6.39602913325034,6.50199980530318,6.72058296115011,6.73423251810637,6.86147886275835
HSPBP1,6.67012301326352,6.81995615481208,6.6466855033617,7.19884312597351,6.75785709684315,7.25538198514017
HSPD1,13.0952209803889,12.8315273533457,12.6865390896239,13.1787332813986,13.1467617839385,13.633984710083
HSPG2,9.99066374222414,10.8414406506705,10.496578733275,11.1972686185238,11.1630844051639,10.9987931392952
HSPH1,9.54046803897939,9.76511859299762,9.15754898083246,10.5028672088242,10.2327789314765,10.7470983802701
HTATIP2,10.7159658560864,9.707783578719,9.39886513593583,9.12874233285463,10.5366521469716,9.34948242791073
HTATSF1,9.63913430558763,9.71661852428964,9.56514249510378,9.63073595573204,9.81673576488014,9.78611300513513
HTR1F,2.14979166884508,3.49488001715363,0,2.10978247788331,3.00557707755499,2.5368982410065
HTR2A,5.65170606442592,6.08275760771613,4.94852634080751,3.74802996209037,3.99465617344209,4.46825471215638
HTR2B,6.23806333671994,6.84595760263841,6.50199980530318,6.67448882119838,6.06426833591133,6.51260474199965
HTR2C,1.71885828553334,0,1.1343104635097,0.871106762164803,0,1.54664005014216
HTR3A,3.88269665941669,4.12414658517802,4.14827579199408,3.45269905249375,5.24460835166558,1.9568148675425
HTR4,2.75047681679522,2.02930746986762,2.19705030653777,2.93216026370486,2.43145343265327,2.27581746663884
HTR5A,5.61844184050725,3.73642673061072,4.0476056310521,4.20244719381665,5.46155434733897,4.11532946394324
HTR6,0,2.35316838902527,2.19705030653777,1.80206769594259,2.83836943382366,0.971354017883843
HTR7,3.34582668922145,2.35316838902527,3.55535308086435,1.41041223706622,4.40695048059488,3.2699486177288
HTRA1,6.79447285715245,7.22850715131192,7.37442047887315,7.38924130129694,7.97429335757314,7.25538198514017
HTRA2,7.95715931903299,7.74612106970002,8.01764036321835,7.88035214210226,8.13176274806558,8.2910369759512
HTRA3,1.10156873537799,2.02930746986762,2.53120547989888,0.871106762164803,2.64921059767972,0.971354017883843
HTRA4,2.97733012980098,4.03654224757968,4.63823166848772,4.49542039360109,4.57595992432414,4.11532946394324
HTT,11.3606531290514,11.2587032399344,11.3143793885178,11.0087078702036,11.0753152659016,10.8024705203154
HULC,2.48117389869562,4.03654224757968,3.03048038747607,2.10978247788331,2.43145343265327,2.75789358981309
HUNK,5.61844184050725,5.62310756153979,5.74378404203268,4.6463297512536,5.06687746326832,5.30111920097656
HUS1,7.14916909443461,6.85878467981044,7.2665751328121,7.01686573685553,7.60252894378843,7.48933789594075
HUS1B,2.75047681679522,2.61748990727778,2.80233407796903,2.76626836078517,3.15540259368561,2.5368982410065
HUWE1,12.9290191715231,12.9006091582281,12.9264668953323,12.7616392789376,12.5815261270368,12.7909542267747
HVCN1,6.05126558258144,6.06072234090683,6.2307111316734,5.86308411047813,6.13813833704101,6.05150768367008
HYAL1,11.1935443437072,11.2213236195612,10.8981761434849,10.9609029472297,11.0788367017099,11.3594744095885
HYAL2,8.07831931564403,8.28674691062672,7.97029843695305,8.78539948563504,8.90684822592168,8.73016384964159
HYAL3,9.48618014274879,10.0275926667364,9.02481900945957,8.52788784027044,9.53506172154117,8.7656252865792
HYAL4,1.10156873537799,3.73642673061072,3.03048038747607,2.36326294723532,1.86259804442228,0
HYDIN,5.89335807221744,4.89560119253258,5.67795132390357,4.49542039360109,4.77432303087501,4.80214342443021
HYI,10.4747562931712,7.81355739328111,9.83806808715505,9.47641859556724,9.38004329493694,9.58785985132213
HYKK,10.9637061985223,10.9681845036332,10.6568126446397,10.6926030613093,10.4729538903015,10.5091719964338
HYLS1,5.97447118405937,6.20833702476239,5.46024793962042,6.73188000600314,6.19115999101731,5.8738327268137
HYMAI,1.10156873537799,1.01960431466402,1.76140120423524,1.80206769594259,2.17488346731393,1.54664005014216
HYOU1,9.5248439816726,10.2213070853595,10.6460929068586,11.2726895389145,10.8334134700888,10.8610214393687
HYPK,7.99653077243403,8.31959301251885,8.34377161781643,8.26174319820707,8.6407133469344,8.7656252865792
IAH1,10.0681639311787,9.57805296408326,9.34685519419483,9.84356863875027,9.82933411671679,9.83852206550593
IARS,10.7325782513251,10.6836793919707,10.5800459167619,10.7829451361866,10.6348135695821,11.0765802892506
IARS2,11.2201208561956,11.075101115071,11.1631912943468,10.9817540338986,11.2358641932926,11.2327461622778
IBA57,6.25980002207191,5.94519583985593,6.42382472187002,6.28730779819552,6.25895409237579,6.77553559448298
IBSP,4.35613980639733,3.73642673061072,3.03048038747607,2.36326294723532,1.86259804442228,2.75789358981309
IBTK,12.8173326593354,12.420211153459,12.1197491555173,12.1665834272964,12.4721923775987,12.4511705184782
ICA1,6.14768563297554,6.46476368538687,6.31974418465856,6.79786530772242,7.2327417806424,6.48192130595798
ICA1L,5.92090561285461,5.73864639007558,6.38308904709291,5.66516340029268,5.27767045610891,5.75053668039639
ICAM1,7.35504110934599,7.22850715131192,7.40526236979367,6.98888869785057,7.41466435866484,7.47382830953255
ICAM2,4.83294550523797,5.39556030941227,5.2037526869334,5.66516340029268,6.02586476712958,6.2647937171915
ICAM3,7.49907255876538,7.89052849076381,7.43545870040149,7.37490071852408,6.95468779479974,7.89656209246628
ICAM4,1.10156873537799,2.61748990727778,2.53120547989888,2.76626836078517,1.86259804442228,1.54664005014216
ICAM5,1.71885828553334,3.03413468395065,1.1343104635097,0.871106762164803,3.00557707755499,1.54664005014216
ICE1,10.4382861987409,10.3231607358569,10.5721397081912,10.6343478182853,10.4853899381431,10.9365100840641
ICE2,8.90682274530019,9.02755484554018,8.75237742129569,8.7881077242966,8.97142208020975,9.12710449966832
ICK,10.1892128052638,9.76511859299762,9.8018241146652,9.42166118914534,9.73725921019961,9.54768301878321
ICMT,10.1121439576469,9.93675097801857,9.59220072309412,9.82654481376004,9.95728597404848,9.49487542420802
ICOS,1.71885828553334,2.8408009920892,0,2.10978247788331,3.82610081453756,2.5368982410065
ID1,8.24015296900867,8.2037188362265,7.38477454192708,7.38208882825238,8.21519454765995,8.10220548810935
ID2,10.696173762095,10.9960285132193,10.1653225369322,10.906483001105,11.8347547484397,11.9953887217064
ID3,7.36510370121508,8.19868277815839,7.97029843695305,8.16087251091447,8.4289439499705,8.35169230043767
ID4,1.10156873537799,4.42943230809703,3.03048038747607,3.74802996209037,3.9128387128917,3.85294951805469
IDE,10.7887927994454,10.7871163095713,10.6276845360664,10.9256721232911,10.951446816023,10.9735125105041
IDH1,13.1604115223521,13.307337699444,13.2708181834878,13.0907076440418,12.8729257018499,12.9510886450514
IDH2,11.1621471704724,10.9629962095898,11.242189212345,10.1134849583648,10.8992909258252,10.3652866186303
IDH3B,10.3434976746506,10.034675316056,9.95733162258033,10.0472037471048,10.2222030096021,10.3291120458139
IDH3G,9.06950716927706,8.70062901871162,9.1021529337594,8.69593710406076,8.59881261155701,8.38108971381164
IDI2,3.34582668922145,3.03413468395065,0,1.41041223706622,2.64921059767972,3.11859879883078
IDNK,8.84704946011308,8.87806568882998,8.90764066378784,9.10504537023944,8.47599592789493,9.0766590873376
IDO1,3.76602996249381,4.49662977778599,3.40068679366548,3.91591416856653,5.27767045610891,3.64710249406372
IDO2,12.1175044480326,11.8996345007127,11.640251120537,11.8417388868695,11.294081882221,12.1393569693586
IDUA,5.97447118405937,6.78005363136041,6.98287156360807,6.36191609080581,6.32370493336284,6.11287259159272
IER2,5.77758576583962,7.267508302424,7.08799730134675,6.3472999095231,5.69973613833936,6.48192130595798
IER3,4.94452369467415,4.99190206731654,5.1561923220667,4.13597071239463,4.98916456324766,4.52954847057169
IER5,4.57999953033777,4.62230637750808,4.24237714156009,4.44139305650156,4.28216825925678,4.26700521604925
IER5L,4.88981301486872,6.54631812774586,5.83722176217721,5.1289403015643,5.92513018849785,6.35221316181423
IFFO1,8.49049042866278,8.34716361125898,8.56931707445599,8.46834673805071,8.3841057261648,8.44611609952237
IFFO2,6.10028096650978,5.96905308502036,6.03424555220237,6.14244416175427,5.81683039340958,6.11287259159272
IFI16,8.45324222406735,9.04729980900073,8.84527772382923,9.29219386434877,9.34927028868544,8.9365969160629
IFI27,10.6598490140858,9.74107235655654,9.69978006592573,10.0993801995534,10.2275006615924,9.92802787132478
IFI27L1,3.76602996249381,3.20459504685148,1.76140120423524,3.08092874086406,2.17488346731393,5.80112641951458
IFI27L2,9.13859587400979,7.42241998552455,7.4747617908212,7.77507842785539,9.34342655383929,8.04563021709999
IFI30,11.1534643730135,11.2587032399344,11.4894980730494,10.9373082749642,10.9881145474827,11.667937407363
IFI35,7.43364261738561,7.1576104088194,7.53177893820561,6.96993130958411,7.24114726561863,6.8374415877758
IFI44,10.3959708795717,8.27722329936543,8.64448901330828,8.06586900177959,8.95107120377345,6.77553559448298
IFI44L,8.48126814759928,7.83318857134106,7.56857575994907,7.69075405998507,8.5955385039048,7.33479656249593
IFI6,12.4434543564201,10.0695762009345,9.60775345976456,8.76079380415987,10.2743239737409,8.10724035872244
IFIH1,9.95945571983633,9.00753589506925,8.90404593721918,8.76354858449632,9.05246086343082,8.6667811434957
IFIT1,11.2983468297493,10.7148793458631,10.4627688334846,11.3169634343863,11.0036366411701,10.4657297721636
IFIT2,9.71190362842824,9.07504622072424,8.7957005087965,9.06540877174597,8.88287546472507,9.80327809989066
IFIT3,10.4724310016857,9.34266574829222,9.13011682546661,9.23974101276406,9.70875357432638,9.64610207557512
IFNAR1,11.8550557029515,11.706045526444,11.7241878783699,11.5450238671629,11.6600548796298,11.3177324381952
IFNAR2,9.63290120929517,9.31267932240255,9.09586443396235,9.05420255417684,8.95363081806254,9.04289759390882
IFNE,1.10156873537799,2.02930746986762,2.80233407796903,0.871106762164803,0.90986771969994,0.971354017883843
IFNG,1.71885828553334,1.01960431466402,1.76140120423524,0,0.90986771969994,0
IFNGR1,9.68805270391159,9.60304452991648,9.68937602095095,9.66207721336319,10.0184666048915,10.0855631243916
IFNGR2,9.15898261209321,9.02471194657335,8.7322466567194,8.93951376920902,9.14495255992459,8.56798602779669
IFNLR1,9.3958146757025,9.15781776184083,9.01151718249034,8.69881842565396,8.52500786539552,9.39136082094198
IFRD1,8.31991758249379,8.4225350436715,8.15705593228274,8.68144354098603,9.05960720374454,9.83549132275774
IFT122,7.71115057180243,7.66080255656911,7.72344916144131,7.70228617112934,7.68494115110643,7.36032548976758
IFT140,6.38376111264861,6.53037189081989,6.89867375310358,6.31761566561103,6.91320965721852,5.82577123019732
IFT172,9.22400882492779,9.04729980900073,9.09270987510507,8.75249776083599,8.71500968459823,8.72033933264642
IFT20,8.68378306054662,8.63503626394477,8.72818657541418,8.8670773875476,8.92782799369664,8.83403571300346
IFT22,6.73363727747002,6.49794070698402,5.95307771264797,6.67448882119838,6.5160772762793,6.38574975921891
IFT27,6.8092892053941,6.57769138194786,6.79379877299005,6.76524987454028,6.20840951065366,6.2647937171915
IFT43,6.88117098169466,6.72507322256363,6.57615568338825,6.50046869490924,6.57045434280366,6.11287259159272
IFT46,7.95715931903299,7.9214260232903,7.92844524411052,7.505702684245,7.45857698038016,7.98127119371893
IFT52,7.48990514939767,7.1576104088194,7.16210134149645,6.69771997194965,7.36937305453517,6.97600138677413
IFT57,7.18369249478131,7.08304879300143,6.91305240645439,6.89150795529905,7.19862138621975,6.65693547890185
IFT74,8.13234280903889,7.82667448109909,7.92844524411052,7.79136759036685,8.12269309523479,7.26442480424113
IFT80,7.95049166798937,7.98715745727516,7.61329002229372,7.59502023376156,7.97429335757314,7.87900663610424
IFT81,7.75006629605514,7.22850715131192,7.66517969708157,7.23104636728165,7.27428787748912,7.18092343951189
IFT88,10.2033034878262,10.0332615651396,10.0578108519674,9.65912149441959,9.33951753879258,9.73823373085324
IGDCC3,2.48117389869562,2.02930746986762,0,0,1.46348981192102,0
IGDCC4,7.60476486532467,8.07222213461649,8.15705593228274,7.52531315377007,7.52891899890303,6.88512219842817
IGF1,11.3781490942288,10.5915893150168,11.2414772403156,10.7190988439104,10.2619855948883,9.46380847792682
IGF1R,8.49049042866278,9.03605008379589,8.77223115078246,9.36655629438816,9.16938159427221,9.18777768462628
IGF2BP1,0,0,2.53120547989888,1.41041223706622,0,0
IGF2BP3,6.17081636355441,5.68203328870197,5.77560710701819,6.09073294244847,6.68579011482752,6.54264916553494
IGF2R,12.8134337121948,12.4940092641951,12.5711454960126,12.738022760188,12.583180087146,12.6176527721948
IGFALS,12.5228484478742,12.1464811249298,12.2163934021532,11.9433324581505,11.5085801014749,11.2908784974783
IGFBP1,13.9259557340593,12.3773962239287,13.4121255176253,13.18002264466,15.7243729262039,14.2275328780709
IGFBP2,5.83663290868388,7.23835672795933,10.051325628644,10.0939183610732,11.7989063866927,11.7239139842503
IGFBP3,13.9772889744011,14.2889460958861,14.1441896778404,14.3545936688304,14.4549962640756,14.3025661199112
IGFBP4,14.3742536252409,14.3716099190813,13.9158146299627,13.7177284424021,13.5953057147617,14.1105679902779
IGFBP5,8.16726635327556,9.49627201984995,9.67045754994036,10.3825877534602,10.3432920442284,10.4259847138594
IGFBP6,5.43954080701865,6.90898206506377,6.83968175166494,6.86096414367301,7.7452789648317,7.38541051845047
IGFBP7,8.80700970869962,10.0176181766871,10.0201163281921,10.0729727219842,10.5637118570309,9.82636070521837
IGFBPL1,7.86088559682765,7.9214260232903,8.16308382934474,7.63768748259636,8.02385191037245,7.3088077429465
IGFL1,2.75047681679522,3.03413468395065,3.40068679366548,1.41041223706622,0,0.971354017883843
IGFL3,3.49989831240699,3.20459504685148,3.6950319305538,2.76626836078517,1.86259804442228,2.27581746663884
IGFLR1,4.83294550523797,4.89560119253258,5.24979507018907,5.02256711648407,5.34160491841899,5.03132622587386
IGFN1,0,1.01960431466402,0,1.80206769594259,1.86259804442228,0
IGHMBP2,7.83939228946344,8.15254924177128,8.30613443619104,8.07032580949445,8.35729175410247,8.12224039397045
IGIP,7.36510370121508,6.76650371084,6.77817433811345,7.01686573685553,6.55705101105127,6.65693547890185
IGKC,7.74236667640329,8.41820877276248,8.26188274881173,8.01128492725898,9.9825718237755,8.78146041171872
IGLV11-55,4.27307302875508,2.8408009920892,1.1343104635097,1.80206769594259,2.17488346731393,0.971354017883843
IGLV1-36,1.10156873537799,1.01960431466402,2.53120547989888,2.76626836078517,4.40695048059488,0
IGLV7-43,0,0,3.03048038747607,0,3.41516445837687,0
IGSF1,1.71885828553334,1.6110428312767,3.03048038747607,2.76626836078517,3.15540259368561,2.75789358981309
IGSF10,6.42282245248263,8.06670456767738,7.96340668020861,9.40411433939821,8.48663956342303,8.27770085853357
IGSF22,4.99723518919285,5.43034805597263,5.33769307467553,5.48994340390312,6.45957011891752,6.2096809055013
IGSF23,0,1.01960431466402,1.1343104635097,1.41041223706622,1.86259804442228,0
IGSF3,4.43468307720685,5.12527805664409,5.05609262045565,3.91591416856653,5.69973613833936,4.33725423205572
IGSF6,7.27190918855397,7.57011954397936,7.12552506343883,7.17421001211253,7.3921964310966,7.26442480424113
IGSF8,8.3657418532511,6.01561567686025,7.60445735132013,5.82138854175367,8.11813679732459,7.72375579388124
IGSF9,3.17331184788929,3.94327246388214,5.05609262045565,3.33909758357147,3.6352147971001,2.94948997480515
IGSF9B,2.48117389869562,3.3570262864711,3.40068679366548,2.76626836078517,3.15540259368561,3.53200255675799
IHH,6.17081636355441,7.13669738269217,7.56857575994907,7.12364491864301,6.99500666882522,7.16169246822551
IK,10.3383992336265,10.1835700984104,10.2470473792911,10.2306051852554,10.2885866357375,10.4686669736564
IKBIP,8.22365684573936,8.2037188362265,7.83337007371543,7.96894738028478,8.77990886381881,7.919641926838
IKBKB,9.41289186464089,9.07779173661486,9.25953082110921,9.26717672288733,9.3078581647578,9.37892444905465
IKBKE,5.23527244382918,4.68126417766009,5.53652468425528,5.68854398681258,5.94584766388612,5.52831986026149
IKBKG,8.56222026515918,8.7735652184568,8.96397054277019,8.82813281470453,8.53529724798882,8.60405159176013
IKZF1,7.25035554907733,7.31482228204929,7.06242525790369,7.41750178179663,7.75117624206604,7.64285128033871
IKZF2,7.31407385139173,7.28662049656499,6.99643889584673,6.75421212477019,6.67342102329714,7.26442480424113
IKZF3,5.19070371427189,5.46431667744359,5.05609262045565,5.37935101667266,5.49004573804676,5.67116185344278
IKZF4,5.74713048578877,6.16767978659566,6.42382472187002,6.1592773872473,5.92513018849785,5.30111920097656
IKZF5,9.62873080031335,9.53074552769993,9.50708662680273,9.50138780239431,9.39894834257417,9.66671135101815
IL10,3.63909206635357,3.49488001715363,3.55535308086435,4.69331777446206,4.07208160461544,4.52954847057169
IL10RA,7.471393698656,7.14719178931786,7.0231966891889,7.2780422704997,7.54258500933019,7.44229978827391
IL11RA,9.42256026099104,9.56441447151821,9.88987354900014,9.99071997475062,9.48639595723244,9.47553712003168
IL12A,1.10156873537799,1.6110428312767,2.19705030653777,1.80206769594259,2.17488346731393,2.27581746663884
IL12B,1.10156873537799,1.6110428312767,1.76140120423524,1.41041223706622,1.86259804442228,2.5368982410065
IL12RB1,3.88269665941669,3.20459504685148,3.55535308086435,3.33909758357147,3.00557707755499,3.40691742400845
IL12RB2,6.23806333671994,5.59271687065926,6.36228160262558,5.94302542368805,5.46155434733897,5.9654036710362
IL13RA1,13.3485609104785,13.2412186263022,13.2831514548671,13.2900349189951,13.0569214579615,12.7555162924356
IL13RA2,6.79447285715245,8.15254924177128,7.03639175335117,8.69015713964412,8.32996996354991,7.48933789594075
IL15,6.58658398684489,5.56167219203756,5.33769307467553,4.86731472136494,5.57229187210838,5.40290071326935
IL15RA,4.88981301486872,5.49750386292664,5.1561923220667,4.98529205089475,5.27767045610891,5.22904319673932
IL16,7.23945676115505,8.24826934636145,7.73158452576694,7.87016379769097,7.78030636549355,7.5717825171671
IL17A,2.48117389869562,2.61748990727778,2.19705030653777,3.65614365042649,4.07208160461544,4.46825471215638
IL17F,1.10156873537799,2.35316838902527,3.22742587167736,1.41041223706622,2.17488346731393,1.54664005014216
IL17RA,7.90293480170904,7.91529922757657,8.12653276967975,7.7586032455701,7.77452720524074,8.14689899756423
IL17RB,6.51608516390482,6.16767978659566,6.88415035071818,6.9794411416202,6.97498807574148,6.84951028642771
IL17RC,7.67115595247861,7.22850715131192,7.11312395856351,6.96993130958411,6.9850320938325,6.49734459488232
IL17RD,0,1.01960431466402,2.80233407796903,1.41041223706622,2.64921059767972,2.5368982410065
IL17RE,2.14979166884508,3.03413468395065,3.22742587167736,2.76626836078517,2.17488346731393,0
IL17REL,0,1.01960431466402,1.1343104635097,0.871106762164803,0.90986771969994,2.27581746663884
IL18,6.76437570797689,7.28662049656499,6.46344170639741,7.34578469342455,7.76289896696486,7.25538198514017
IL18BP,6.56927961182394,7.02732789753883,6.80925580606991,6.57763230509139,6.40075916055698,6.88512219842817
IL18R1,4.77374410672096,4.79240945830087,5.2037526869334,4.86731472136494,5.43248893265555,5.4352923957834
IL18RAP,3.49989831240699,3.84355347786189,3.6950319305538,3.08092874086406,3.29112201529823,3.85294951805469
IL1A,3.34582668922145,4.20673450825223,3.40068679366548,1.80206769594259,2.83836943382366,3.53200255675799
IL1B,3.76602996249381,4.9445549994015,4.14827579199408,4.13597071239463,4.40695048059488,4.58834390929489
IL1R1,13.2501893439623,13.3397235219017,13.1568787710583,13.2533902529125,12.6944847662631,12.5774016400252
IL1R2,11.549531336798,11.4766840206509,11.069221342261,11.957536770723,11.3285089743335,11.4036280884411
IL1RAP,11.6210790997567,11.0039893347624,12.0935555503774,11.2265147380699,10.6356107982106,10.7276136251807
IL1RAPL1,3.49989831240699,3.49488001715363,4.63823166848772,3.33909758357147,3.5293810268665,2.5368982410065
IL1RL1,3.17331184788929,3.73642673061072,3.82237308205,3.74802996209037,4.72723015302851,4.40424085981234
IL1RL2,3.76602996249381,4.35895137344015,4.70585963055299,4.06628254495516,4.07208160461544,4.03305982279112
IL1RN,6.28121406202064,7.00442265348244,6.7464084784091,6.19236582951458,6.00627269878474,7.94798199450396
IL20RA,4.18492968985722,5.24736028307217,5.1561923220667,3.55800452861847,4.67854803317174,4.75158996714265
IL20RB,0,1.01960431466402,3.03048038747607,1.80206769594259,1.46348981192102,0
IL21R,2.48117389869562,1.6110428312767,2.53120547989888,2.76626836078517,2.64921059767972,2.94948997480515
IL22RA1,8.02219388104352,7.45657359097829,5.86706959545863,6.62687322825966,7.13689723422835,6.52770516252321
IL23A,3.88269665941669,4.20673450825223,5.2037526869334,3.99305653407003,3.73381257196417,3.94581353475687
IL23R,3.34582668922145,3.03413468395065,3.55535308086435,2.57879218332866,1.86259804442228,2.75789358981309
IL24,1.71885828553334,1.01960431466402,0,0.871106762164803,1.86259804442228,1.9568148675425
IL25,2.14979166884508,1.01960431466402,1.1343104635097,0,0.90986771969994,0
IL26,1.10156873537799,1.01960431466402,1.1343104635097,0.871106762164803,0,1.54664005014216
IL27RA,3.34582668922145,3.84355347786189,4.3307146625231,4.38526347322671,4.72723015302851,4.58834390929489
IL2RA,2.14979166884508,2.61748990727778,1.1343104635097,2.10978247788331,0.90986771969994,0.971354017883843
IL2RB,6.8092892053941,6.60839687995539,6.11108900273106,6.24061767459325,6.17370172993538,6.60092370716788
IL2RG,4.64751364076999,5.20780305035047,4.94852634080751,5.1289403015643,5.54539411943225,4.64483673910943
IL31RA,4.27307302875508,4.68126417766009,2.53120547989888,4.20244719381665,4.90702601824918,5.6437025258442
IL33,5.27850548542893,5.76614107581899,6.16013435627046,5.90360840073177,6.83762345548992,6.00909794760835
IL34,4.71200902079254,5.65287125099652,4.77045889912318,5.19573411782162,6.00627269878474,5.75053668039639
IL36A,0,0,0,0,1.46348981192102,2.5368982410065
IL36G,5.40093558404173,4.49662977778599,5.1561923220667,4.738823564679,4.40695048059488,4.03305982279112
IL37,2.14979166884508,1.6110428312767,3.55535308086435,1.41041223706622,3.00557707755499,1.9568148675425
IL4I1,5.04808846704163,6.36039350478025,5.42054193647077,6.0370990852582,4.72723015302851,4.58834390929489
IL4R,9.6034519658483,9.22870456161647,9.3600345133299,9.29410041050126,9.35509044854427,9.88029721938377
IL5,4.35613980639733,4.12414658517802,3.82237308205,3.83441274209383,3.82610081453756,3.2699486177288
IL-5R alpha,0,1.01960431466402,2.53120547989888,1.80206769594259,1.86259804442228,0
IL6,3.63909206635357,3.3570262864711,4.0476056310521,3.45269905249375,2.64921059767972,2.75789358981309
IL6R,12.5214432360949,11.6097376064035,11.7909119945198,11.9716025945979,11.7734166518446,11.7115692580555
IL6ST,14.7777066664903,14.8507706818675,14.7859854422462,14.9884628533033,15.092834673297,15.2231898567604
IL7,9.248676844171,8.6682053846006,9.16657833123994,9.17499958178708,7.87516740041316,8.28660528689216
IL7R,6.14768563297554,7.13669738269217,5.86706959545863,7.27031516414028,7.39972468575147,7.22790838870094
IL9,2.48117389869562,1.01960431466402,2.80233407796903,2.10978247788331,0,0.971354017883843
ILDR1,1.71885828553334,2.61748990727778,0,2.10978247788331,1.86259804442228,0.971354017883843
ILDR2,5.92090561285461,5.89626414616631,6.73025935150074,7.0889226308386,5.81683039340958,6.05150768367008
ILF3,10.478237218278,10.4451224893008,10.6557442480832,10.5159960899838,10.3374239944376,10.5167599493349
ILK,6.12417799623539,6.39602913325034,5.64387305896749,6.48719709203425,6.00627269878474,6.13276092083361
ILKAP,8.46732323902695,8.67184420609444,8.67433864182754,8.87219146325148,8.77412810783614,9.02704483109258
ILVBL,10.4227135958844,10.0626632415415,10.3483945143691,9.98364911713394,9.79976497939093,10.2148052216559
IMMP1L,7.86797945947964,7.93965182586712,7.91421994312862,7.81280426910811,7.64115110577855,7.7368095291069
IMMP2L,8.51329146530251,8.46509885047587,9.03471550762662,8.77996770864586,8.96889386466187,8.1663268500874
IMMT,9.77364312927771,9.61064795024705,9.58772611381047,9.69708142217139,9.72082466639279,10.0069255999341
IMP3,8.4004031352207,7.89676116154589,8.0242784387118,8.48513392188825,8.34564571490425,8.61822910116314
IMP4,8.7809388464431,8.51051277155862,8.70358317438516,9.15834986225937,8.6407133469344,9.37266582902795
IMPA1,9.73730478453923,9.03605008379589,9.32551461163461,8.93707557363209,8.9173762456214,8.69380875862115
IMPA2,9.49537117741316,9.73586703069135,10.0480720519435,9.67383990354049,9.86783988626517,9.84154645476365
IMPAD1,9.71387352064273,9.46305615657191,9.26514621134079,9.67090820981481,9.70267994104712,9.52152082542978
IMPDH,9.80908863296466,9.63694871906007,9.69562744708551,10.0301464661598,9.91325601855391,10.2182997264687
IMPDH1,5.23527244382918,6.06072234090683,5.83722176217721,5.82138854175367,6.17370172993538,5.80112641951458
IMPG1,3.17331184788929,3.62070267342306,3.93938029370538,4.5977596747625,3.41516445837687,2.5368982410065
IMPG2,4.64751364076999,5.43034805597263,5.64387305896749,5.54221483194289,5.74772018635635,4.94397179548219
INAVA,5.14471412606058,5.52994475871952,5.2037526869334,4.5977596747625,4.07208160461544,3.40691742400845
INCA1,4.99723518919285,4.62230637750808,5.33769307467553,5.48994340390312,4.62816564954538,5.22904319673932
INCENP,6.36382654969058,6.44788460871054,6.20756705428215,5.59265840590035,5.94584766388612,5.6437025258442
INF2,9.17908527459016,9.01041280861431,8.92548115832412,8.83600628610416,9.15832874036125,8.73342387726559
ING1,7.71115057180243,8.12626736676582,7.74771890845337,7.83392708305271,8.22793786716469,7.74974621038209
ING2,6.83847308216212,6.92126317867071,7.2325842684911,6.59010099133652,6.73423251810637,7.09229059769329
ING3,8.19573709823954,8.10489160729155,8.31698848088666,8.5472010491368,8.32602426685468,8.38108971381164
ING4,8.19008772018599,7.99879340741961,8.10790400892858,7.67328118920399,8.11813679732459,7.87900663610424
ING5,7.39487709715736,7.27709604801372,7.51302248893038,7.59502023376156,7.34618280134192,7.54976079797178
INHA,1.71885828553334,1.6110428312767,1.1343104635097,2.10978247788331,0,0
INHBA,8.05364383608056,10.8414406506705,11.0110910177146,9.34280637368805,9.09017203597097,7.42627332272155
INHBB,3.17331184788929,6.92126317867071,6.71392740742366,7.88541945935508,7.84239457573955,7.76893629241028
INHBC,10.2474905457934,10.0723321363318,10.5377564566003,9.97535574284964,9.6034852654776,9.29536481328109
