genename advanced1 advanced2 advanced3 advanced4 regular1 regular2 regular3 regular4
Olfr1152 2.80195435153069 2.54125453169627 2.72651849427738 2.85320700681139 3.01683571416683 3.08502457481236 2.95541038521766 2.43219152951211
Olfr1153 2.09944626848839 2.01774729925972 2.09290542283117 2.08983532970808 2.08095109221639 2.3023075738382 2.0685583156486 2.08767678664325
Olfr1154 2.03579519076318 1.91037732126871 1.88913525431966 1.98120639664968 2.03148835875479 2.14960898534021 2.07185933104297 2.04964407438414
Olfr1155 2.11072878352923 2.01692515738334 2.08018486837416 1.97814552444308 1.97035829476181 2.16097989492586 2.18973923317493 1.95948950010036
Olfr1156 2.01154404478773 2.0633337104281 2.0599540265196 1.95762509977424 1.94590529962781 2.08320559662981 2.08258618386814 2.15022788018179
Olfr1157 1.98750175987244 2.02341825179234 2.1704950984069 1.93476355288813 2.1032316419075 2.04962910072226 1.90242205496391 1.98899151154324
Olfr1158 2.08553938583097 1.89091957302226 2.12661587930942 1.95840577462021 2.34780354915375 2.24821817870088 2.0824625792913 2.40438864778683
Olfr116 2.10888038340415 2.05957799728036 2.21530543179697 2.13912963404224 2.19049995329079 2.24791360196146 2.20412284243749 2.3744738866029
Olfr1160 1.98499741747822 2.24728595830416 2.06365714912811 1.86340711367656 2.04322351648034 2.09351200020264 1.68488768849381 1.99492013318778
Olfr1161 1.81639527777901 1.74927207662878 1.76935927701596 1.72327098421759 1.76822729147961 1.83646089811898 1.91871133960145 1.99088309341006
Olfr1162 4.05428395194165 3.45068859973876 4.09038175790293 3.66494636233751 3.95859795466928 3.4019621776579 4.09038175790293 5.27918023149156
Olfr1163 1.74850757722996 1.77670637962776 1.65084918155998 1.73225239104089 1.74461501301278 1.88098576535904 1.75144683949618 1.83609457307556
Olfr1164 1.96937423685392 1.93723039145883 1.76657684479248 1.95733040797533 1.90801648755866 1.8809949441482 1.8270045931099 1.92793751742747
Olfr1166 1.90313215577174 1.80321485248232 1.86777006472961 2.02436651616022 2.02836492797169 2.23930882094218 2.01210862530666 1.82896742113901
Olfr1167 1.98067005904436 1.80276053024712 2.13622095959788 1.80004748373093 2.09693471471393 2.2218154201641 2.09573959801251 2.16659685724308
Olfr1168 1.97231832108458 1.86819489458911 1.90052625117795 2.13763245597668 2.01132298797019 1.76947436342682 1.80713688710531 1.94828626922961
Olfr117 2.06501199026616 2.11054358089942 2.1209340484021 2.28346369178807 1.92370305081507 1.96595398380492 2.01911433299368 2.13329983967503
Olfr1170 1.84458134074071 2.09671558106514 1.92508526330305 1.87533880435562 1.81172372649284 1.92878649219382 2.32814999250249 1.70122509826362
Olfr1173 2.39645097413624 2.00238776403845 2.25267295567945 2.06510448856131 2.18640818529757 2.15408609076053 2.27690563134081 2.17559511533768
Olfr1176 1.73765247164826 1.66806228070616 1.65959366766052 1.78094777519095 1.66806228070616 1.7854380077026 1.75924594005319 1.94431773743497
Olfr1178 1.9021464736022 2.06739884232784 2.04537418317337 1.98431662826069 1.98024254910245 2.21396599415501 2.04257482868865 2.03142498228548
Olfr1179 1.98762119231815 1.92935357927709 1.82187049612149 1.89970780004305 1.80635866553907 2.0538611283621 1.8946888168887 1.85248462301947
Olfr118 1.98551944049862 2.17576025731358 1.87785154544819 2.22076290419517 2.1232472064734 2.46223960863395 2.26295002827784 2.16784066243575
Olfr1180 1.85781282049669 1.76137035972594 1.81945529808118 1.89794600009894 2.03536008783551 1.93715556628886 1.95612495726436 2.06019842791893
Olfr1181 1.79039201020094 1.81660517473759 1.60893597766165 1.60244377349664 1.83704105656559 1.80654551943219 1.84103534165527 1.78137667374934
Olfr1182 1.7686838443456 1.68088753821153 1.59751624173761 1.65957780142865 1.81617148802338 1.73675741583697 1.75144683949618 1.8551808951164
Olfr1183 2.43538769304081 2.25306207813023 2.19264414389565 2.2749789636799 2.43090615319309 2.28797379221369 2.46060234436872 2.23564502878378
Olfr1184 2.22781478609814 2.10716278979102 2.08686978951842 2.04408034287114 2.06900833030137 2.10198459373866 2.27358956575737 2.12322206931667
Olfr1186 1.87427126114699 1.76821193850063 1.85324779424624 1.69179438549059 1.94537387747506 1.81893736026062 1.69319646584761 1.84639663250591
Olfr1188 2.37303441979378 2.06812165782044 2.14173901629359 2.17714584260243 2.24964185575852 2.54752585441658 2.0980005810132 2.24239458588042
Olfr1189 2.43641149810987 2.15510945659612 2.24495397426182 1.91744084998323 2.18456756992441 2.30912633780814 2.24456777070242 2.35119263498987
Olfr119 2.06612386071281 1.69413489654207 2.20723000361915 1.90598831192915 1.91346308142994 2.18204986359225 2.15943494779291 2.05980596759129
Olfr1193 1.75957330153192 1.75667512917626 1.6648915150118 1.78124602400543 1.82803043966673 1.7704140056112 1.77949922121839 1.79223926653056
Olfr1195 1.82867278225132 1.74304921092184 1.83069747833421 1.77229474406026 1.85017287478203 1.88285290440269 1.96888876206657 1.89837701549841
Olfr1196 2.30622347393069 2.59940800584815 2.04837468760442 2.51869217131703 2.16037330816472 2.19394354819324 2.25812912733898 1.93567954207068
Olfr1198 2.0922378551324 1.69146298310037 1.79491744143616 1.62871180553679 1.76593407367321 1.75053175965522 1.89084838597398 1.81946853255879
Olfr1199 2.11391469005505 2.14287456177065 2.05745456493595 1.90365879313626 2.18400692716179 2.30391492217748 2.14424012683802 1.94733860497237
Olfr12 2.63905867068353 2.51347257492325 2.5674526067339 2.46663573331685 2.58679039161873 2.65959552718263 2.76094288472728 2.52174571209279
Olfr120 1.77027360789922 1.7190866111221 1.63766266722134 1.65777874113201 1.85174191094827 1.82049164155694 1.80637230745889 1.9608416004199
Olfr1200 1.8861490025031 1.81961677133802 1.72680125085803 1.97414814680252 1.92880902695295 1.91116771071008 2.22427708093644 1.84186695995066
Olfr1202 1.9240919840433 2.12079437348142 2.25933203297419 1.80283007366677 2.01012916404589 2.05597999743134 1.94583228152568 2.07573213333316
Olfr1204 1.63609336723917 1.86277060298962 1.74451738507771 1.76548511588745 1.92907830648258 1.97083772171763 1.84484686495404 1.93991542768832
Olfr1205 2.14442877481536 2.0325157628035 2.00207853909008 1.95185590950535 1.953800215866 2.07840924403636 2.03013092081228 1.97740153263296
Olfr1206 2.01132902709634 1.84623409902292 2.09350488956683 1.89906181877531 2.02223561681995 1.89963121571347 2.03025801305671 2.05910575271366
Olfr1208 1.9435783080009 1.97443141534003 2.15772350838462 2.08215572899108 1.94893561149255 1.93670420129293 2.09396861504716 1.94831574335872
Olfr1209 2.17877582767093 2.08914837140326 2.08150111449673 2.13243430770322 2.09766221673404 2.26272523996756 2.14137094722128 2.13770993180756
Olfr121 2.01384990233928 1.73371222269974 1.8275321002341 1.71646847410191 1.81388699299086 2.09951489517184 1.90714861461308 1.9293702775619
Olfr1211 2.16312290048629 1.92549484860514 2.29211638900106 1.90567608219592 2.15092666648532 2.337777576109 2.24295632226106 2.10782177938504
Olfr1212 1.8270045931099 1.68365971894601 1.94329618660538 1.77086665905507 1.70540314620655 1.91216709575275 1.8270045931099 1.72645728073195
Olfr1213 1.82799706491318 1.74659401259142 1.75766173167562 1.56926312624296 1.88306833811151 1.97549412250563 1.79478260691009 1.78043246634311
Olfr1214 1.76727618707377 1.96406150933334 2.03222198191296 1.85390065117416 1.91551389894867 1.99592742138339 1.79269555951465 1.83208954674852
Olfr1215 1.95924828128271 1.89728798380066 2.07134227482479 1.89451183556057 1.83928847050313 2.21973938104839 2.02484851236593 1.96304323945316
Olfr1216 1.78198396035175 1.83331451459466 2.01071739179873 1.58407521940104 1.82841574866399 1.99405618616665 1.81357446899108 1.85478463138242
Olfr1217 1.95695622627949 1.87554084837406 2.07725727386507 1.8375017810124 1.92050285521715 2.1557721875295 1.84427105573374 2.10237256732202
Olfr1218 1.94387741958877 1.836380818494 2.12651865300024 1.89685743873321 1.93567954207068 1.95441666546946 1.92608469234957 1.71484151857673
Olfr1219 1.98954304177146 1.90539267022121 1.79256861801766 1.81056981263726 1.82253081149381 1.93829883496469 1.90837753125848 1.86481173709523
Olfr122 2.4412891831098 2.4787478943901 2.37876784372219 2.39578717490465 2.54162397584248 2.44101048996773 2.44743176199808 2.28645702721828
Olfr1220 2.24274445190517 2.15825113085965 2.16691826647376 2.1759105019322 2.14425678151399 2.15497706522391 2.09865877333074 2.00115404023708
Olfr1221 1.92010626888118 1.67130734485721 1.83231270320886 1.73875598727809 1.93466233286711 2.09791190855613 1.78297529254019 1.75270560097769
Olfr1222 2.59966222533739 2.69273350346151 2.51614192892844 2.71918491396661 2.89388379616434 2.55811397125247 2.53381209663531 2.40562345968294
Olfr1223 2.07315297244142 1.94749003486615 2.0520882266674 1.81722696470538 1.74733279806302 1.82464135445692 1.91813294830272 1.81084690644623
Olfr1225 1.94218236705928 1.78336584798688 2.01472473501111 1.86080094991627 1.81217870808998 1.99021325814332 1.82535516258359 2.02822458050405
Olfr1226 2.1716496209039 2.25843242594876 2.47406333077222 2.30782524751048 2.37161893118531 2.26581428692472 2.46468275219959 2.42853705234742
Olfr1228 1.98898597537802 1.96425994404986 1.90549170574686 1.90689236952329 2.31291732854584 2.31750409610359 2.10875381422532 2.06185128479649
Olfr1229 1.98318970175495 1.93211792620505 2.01053895645242 1.98272985191519 1.88919068751447 2.08314374530127 2.12060535115521 2.00394772883218
Olfr123 2.56280922563693 2.31447205843534 2.38000044975822 2.44955481415091 2.69021392005773 2.71084846173236 2.4970528612333 2.67583170420187
Olfr1230 2.28163125902155 2.24050372630623 2.16041297993902 2.38116941537626 2.28758921980586 2.25855016169901 2.38040326644858 2.26368418791578
Olfr1231 2.8391939986531 2.77684173890732 2.80082846592396 2.8547354437046 2.90224684450433 2.8391939986531 2.75779823679831 2.8027924419876
Olfr1232 1.84130188959555 1.64023979627727 1.97298109498108 1.71453017320036 1.76646471969555 2.0504162198314 1.84652847426341 1.93982616789438
Olfr1233 2.52622656962738 2.58453563870822 2.6772256413196 2.43016808476857 2.6823923091245 2.68292741995923 2.41203089863507 2.41014139011585
Olfr1234 2.24155993757848 2.1557967515615 2.19813412175971 2.16258495847947 2.10269632547798 2.22304872979301 2.31040027765882 2.17920171166367
Olfr1238 1.90064163288276 1.90842952517241 2.01189645262107 1.84211379534522 1.89996562018794 1.93715270638442 1.95837665524104 1.93270154742185
Olfr1239 2.11540677162267 1.97953057189523 1.97617790832736 2.16584417327149 2.10945403510162 2.14754716489568 2.12641341257718 2.31045732917278
Olfr124 2.41098695445773 2.24389302873026 2.19715476674701 2.24457686630763 2.4468681950723 2.50231777034388 2.12622678662782 2.27599755923712
Olfr1240 2.21895156980851 2.00102100092987 2.20605841927199 2.16815060718257 2.24136403153441 2.22467764326478 2.23621600076454 2.18048866872444
Olfr1241 2.35620454021606 2.18900647367775 2.23868587781223 2.3273185578793 2.29248115363757 2.24987326099653 2.14114299016085 2.06513973731872
Olfr1242 2.01222047622309 1.80089021507273 1.7689530066279 1.77556151219349 1.7211187911961 2.00404694246067 1.66694155559383 2.0861227176466
Olfr1243 2.48919809810728 2.56301660777365 2.26353063544425 2.53081155577804 2.46101237241164 2.80141809457411 2.47039680166016 2.76000901254348
Olfr1245 2.03671212029092 2.10123726064772 2.05048433878663 1.88077064039746 1.97471226188639 1.80194034162719 2.10503864507967 2.09850828717938
Olfr1246 1.64655592756516 1.82947824866138 1.75486353324165 1.8201762431005 1.82971289795684 1.81027522622091 1.88781048518107 1.71700785061662
Olfr1247 1.99147584249966 1.99093733083383 2.10508631236294 1.93607602700236 2.15388293319082 2.07340711748472 2.02882922890156 2.08845930967119
Olfr1248 1.87693328045394 1.84357773037972 1.89807961181796 1.73113450998466 1.93361395433679 1.73113450998466 1.85493232013154 1.71926264425047
Olfr1249 2.2309488783425 2.14695155727963 2.18577783780594 2.10134582970726 2.45215885684349 2.36167803318755 2.21330103578993 2.03658865184495
Olfr125 1.9541470954765 1.99597272720127 2.05617418361356 1.85249236170722 1.96919392308372 2.07557050276117 2.08561289914662 2.02513750635878
Olfr1251 1.73477755823283 1.68315008597934 1.67720151326471 1.56557557395929 1.7508766069594 2.11446186943063 1.71504519186485 1.69022117297549
Olfr1252 1.85768532447122 1.87963967420044 2.14743211719377 1.79093342089742 1.93704302854886 1.9424050549413 1.63600499719623 1.91594461635714
Olfr1253 1.89189437394926 1.39273040772519 1.59970295310737 1.87118810778151 1.95976003858226 1.67272607104983 1.88710699407394 1.60454865779744
Olfr1254 2.0667779630927 1.88603071894891 2.00202005599053 1.98115596557554 2.07379327303892 2.03222902753749 1.99270432810723 1.98849539993211
Olfr1255 1.81165393182495 1.88586223129515 1.72948814090579 1.92646861893995 1.92793017464589 2.27703287071348 1.99793803663748 1.95474900280024
Olfr1256 2.04250607456604 2.18783704260149 2.05970503182932 2.08682877948054 2.17154238912783 2.25667421061445 2.39392891291024 2.11822653164265
Olfr1257 1.86554763964066 1.76831447976522 1.67477875000449 1.72884822234649 1.77287238194918 1.75179997032627 1.73385041240711 1.74760204871067
Olfr1258 2.46315808317543 2.47219041432356 2.36390473005345 2.4729332719241 2.39091863591057 2.59055343198715 2.58508488312143 2.31354994278728
Olfr1259 2.44011789621782 2.12047124864629 2.22991112882705 2.18982915290732 2.22944837935574 2.15751348382223 2.23381662619801 2.30259562257277
Olfr126 1.6239520882314 1.5889681191119 1.64093941074367 1.78357850422748 1.82550530690336 1.56224180303127 1.70008550363849 1.65133599721062
Olfr1260 2.40488049840743 2.05565310992568 2.0821615824686 2.28091949194786 2.35127613745276 2.52012056950651 2.24026189478846 2.12438223832386
Olfr1261 1.83848064679442 1.85004420666753 1.53043198199116 1.7348644852506 1.76822729147961 1.94400861256818 1.96260308402628 1.96812719275882
Olfr1262 1.82649570275994 2.4488959370106 1.99489944157199 2.06521087455698 1.77570389891648 2.24774198790711 1.79070718863718 2.12804192757222
Olfr1263 2.07017447898079 2.04526514714978 1.94744760417205 2.03633535603804 2.04731835647639 2.05424893405499 2.16034821385385 1.90894471114906
Olfr1264 2.20880866698843 2.11845001778001 2.16321849117494 2.04072194251845 2.05434454073752 2.37976079157249 2.17293750151133 2.2368090157294
Olfr1265 1.9068752476411 1.85058714308531 1.89929130889974 1.8270045931099 1.84941908650361 2.01040202001465 1.7027716627744 1.99275126838986
Olfr1269 2.44360812525683 2.39448903583681 2.20496145432116 2.41636196985627 2.31499865828515 2.34129042176819 2.27852516822633 2.47390636638837
Olfr127 1.76919329459295 1.46343710302358 1.4598238139014 1.80187645206024 1.63493580099972 1.40000139823572 1.96620097423143 1.60454865779744
Olfr1270 2.53574965238746 2.2249349991083 2.1607573814286 2.15806353694335 2.26630321028751 2.21814848656142 2.34714934741737 2.25095397716565
Olfr1271 1.84387924477335 1.64122353439306 1.74943410852331 1.73797508638466 1.55293231613201 1.76181924714676 1.60454865779744 1.67570988287844
Olfr1272 2.15122498831489 2.29485001935908 2.35534607739465 2.38132801457385 2.24753511725078 2.47262291890497 2.51932107117424 2.62738302855803
Olfr1273-ps 1.83243365522656 1.96480606849991 1.94451672271324 1.71390928023961 1.78527219015289 2.77083082036144 2.12493962371713 1.89107007313017
Olfr1274-ps 1.71058335916722 1.92041689182646 2.03569352250743 1.77055980005035 1.94903773884181 1.91975412208224 2.03796791132179 1.92179242647634
Olfr1275 2.14443955532704 2.13367576492561 1.98912778948236 2.03016708720759 2.061249516288 1.98689318638539 1.95575520411428 2.03792385760244
Olfr1276 1.93166684163757 1.88539383230219 2.11231241618673 1.91836092377911 1.90805329015569 1.97488128983217 1.96955635424652 1.933674405443
Olfr1277 2.08779965034205 2.03249505980777 1.93812931049448 2.06521942399733 1.99781771343339 2.1900364981367 2.0128210031541 2.03155611505477
Olfr1278 2.25622274468919 2.0294288868868 2.10844395401615 2.16324188157776 2.07262706790707 2.45292850358337 2.23588049201195 2.06731931915666
Olfr1279 1.81165753449459 1.88532627595307 1.88534072644922 1.98490552024658 2.04922831357271 2.07583008226152 1.89630160021581 2.01114763797812
Olfr1280 1.94959517281477 1.84389653160463 1.89941149018476 1.67849988339107 1.86554842112708 2.06861621515113 1.89513849517004 1.73595991298706
Olfr1281 1.74864926828853 1.85191610610343 1.83412162884853 1.60200069170987 1.67744715907014 1.9546995975857 1.6836018864857 1.58299585452053
Olfr1282 2.04562360016324 1.97683275124038 1.92980769716877 1.81105691514944 1.89764062053965 1.97514131501413 1.93890053356969 2.08896980894729
Olfr1283 1.82035733641237 1.82909982834982 1.7824495878822 1.85198704492968 1.82386098067386 2.11030803401363 2.24129584990603 1.79257774953965
Olfr1284 2.53300443909705 2.57140522538559 2.51239100627939 2.4788047788141 2.49088034876053 2.54478988665334 2.60504347998347 2.59143673983364
Olfr1285 1.65483322646898 1.81203559365906 1.89848596880284 1.53851716466449 1.58914805320225 1.89944559035814 1.6412682548127 1.72943258664869
Olfr1286 1.65640391595223 1.5790146654858 1.58442392774332 1.63130421776002 1.59676852300934 1.70198759690589 1.88936614966505 1.82689432049434
Olfr1288 1.81317343386384 1.71356485695838 1.80435354890761 1.67548851461108 1.53978178801782 1.85604739596847 1.96416127785213 1.75307017806024
Olfr1289 2.05226756999127 1.99776715249673 1.72030460870661 1.93228438495933 1.81924087664143 2.11374331673087 1.87692728268476 1.99923117111165
Olfr129 2.31740672389978 2.22695815505737 2.39012170507796 2.04969498984061 2.01255162832229 2.63350438818678 2.40775922396463 2.29326356649615
Olfr1290 1.94193440445937 1.8526606694524 1.9661132647177 1.81495593549772 2.07832753935172 1.84427105573374 1.77759230499151 1.84479610542413
Olfr1294 1.88070779227736 1.81496056260268 1.80799661518351 1.94971123242492 1.91215798663034 2.01360994616171 1.89844276094639 1.81835900576565
Olfr1295 1.87968081129506 1.8104426242202 1.80636458644282 1.79247853437814 1.79092982438557 1.80027720497984 1.85400262171286 1.85537090065008
Olfr1297 1.60921839049533 1.542750359043 1.62387538035502 1.55693538029726 1.65979673126342 1.95550354013672 1.81011231734723 1.81562890661844
Olfr1298 2.22572557845784 1.9660296910329 1.99756163733376 2.15277519967596 2.17016440652733 2.41783440256168 2.03497655406219 2.27923486155123
Olfr1299 2.13440739089934 2.07873704092725 1.88127045802222 2.0325157628035 1.92354572095246 2.19141376563043 1.97773257714927 2.19026093775724
Olfr13 2.30446751362436 2.12680666661302 2.26095663538325 2.15456825612891 2.3183616621148 2.16828721011853 2.22233188756781 2.21667459283081
Olfr130 2.1668227564426 1.98888852768321 2.17838525296081 2.259499314581 2.12969822397071 2.13383677759846 2.33040539394629 1.94607956269439
Olfr1300-ps1 2.02749699373254 2.16495434699542 2.01937727331427 1.78155942624538 1.93774422710396 2.09053894651556 1.93935605181905 1.80154836143656
Olfr1301 1.99284587903264 2.15999022957716 2.07478943479882 2.02517293338577 1.8770189183698 2.32898453311738 2.05929803408958 1.95981281830243
Olfr1302 1.72759875962759 1.88707926179487 1.72009952947119 1.79459712444396 2.10378837131185 1.98965707306518 1.8578280064726 1.85571483020836
Olfr1303 2.72568109967948 2.74129301391502 2.74601887865109 2.56741692271691 2.37589781309007 3.24789598940189 2.95336709429285 2.42807263473683
Olfr1305 2.28741578892996 2.3586691330701 2.45787723991579 2.20339145316485 2.20432955349775 2.2566592184544 2.49497402080397 2.18470096645836
Olfr1306 1.502000846752 1.61106015304224 1.57687553324421 1.55732418070044 1.5980269511855 1.8785336191323 1.57773352745191 1.72676983303906
Olfr1307 1.55811949420672 1.77610863626071 1.45089070483047 1.5877889603597 1.61143051184206 1.73360305452723 1.85964910494198 1.87166311661634
Olfr1308 1.85062967151107 1.83408473015015 1.75424719032071 1.79472621228693 1.75310555216815 1.73812295846877 1.91417653710553 1.94085822683703
Olfr1309 2.26002506815808 2.20783771509744 2.35058648940197 2.25509505827513 2.28251960667718 2.44770832945703 2.31707547473573 2.3193101995639
Olfr131 1.894357209515 1.96161967518798 1.78798451111683 2.01888415174452 1.866138797877 1.87285058289616 1.86596116736378 1.90451529640466
Olfr1310 2.2019141205666 2.03526561546879 2.11500965721765 2.0054259472642 2.04549518429172 2.36829075213339 2.28496278320051 2.192863725538
Olfr1311 2.26063115292285 2.32794260303648 2.24125044387646 2.13044948832933 2.24742055298178 2.19592823758414 2.21391450220202 2.30753641280998
Olfr1312 1.92409974515848 1.86901557867797 2.08033541568355 1.78113313324663 1.89507841235868 2.13244370015225 1.9131823293819 1.92371876968061
Olfr1313 2.04410464066236 1.69656491193428 1.92604557313072 1.85827632807156 1.86448030762712 2.026644532078 1.85819296476369 1.9608445321736
Olfr1314 1.97444956650704 2.01608731647984 1.97083627738486 2.12570939113612 2.0519272844702 1.99167310136564 2.15324072597466 2.19892214819248
Olfr1316 3.47673352924597 3.76896598202181 1.72558659042626 3.45653287790683 3.55805766532617 3.70650732636486 3.05611891007354 3.19951453361099
Olfr1317 2.19593865375004 1.83677790997852 1.92087979200278 1.79552092931273 1.74829882809175 2.11307276889423 1.59461416132349 1.76365201885324
Olfr1318 2.0583600206393 1.78917125048484 1.80000315298249 1.57912570245323 1.57660330545436 1.57213280123597 1.44087442963658 1.78553578916608
Olfr132 1.98330729990969 2.07865519123208 1.95859540097379 1.9906102672517 1.90254030236829 2.05189493179738 2.13804355705726 1.98663485245174
Olfr1320 1.85896223936584 1.95916901908808 1.81981616439299 2.03720661845202 2.39607587857183 2.03541127734761 2.02349331940026 2.01663243220973
Olfr1321 2.18025956347658 2.1431082624914 2.22501745146841 2.26850909499014 2.0887077594132 2.41547045961095 2.1829732394989 2.1839741358696
Olfr1322 2.40637025644406 2.35648629377102 2.09450206427922 2.06037130486739 2.19618715266457 2.45816405840663 2.44198098942729 2.2720467792985
Olfr1323 2.0304687266726 2.05677839022878 2.02369293193791 1.93567954207068 2.04880533469298 1.92052279488362 1.95510675102705 1.95962096279546
Olfr1324 2.23142039710927 2.15181935648875 2.05919543517165 2.12005842502642 1.99648308656469 2.16621746874939 2.07455812201548 2.05985467851739
Olfr1325 1.89047053364338 1.74620129782954 1.97246885508216 1.93149768209372 1.97608214420433 2.00211738681648 1.92636650165973 1.96692168344737
Olfr1328 1.81900740686318 1.92892921474403 1.94943912856434 1.81525657681459 1.79624379112354 1.76534602141447 2.05613911296762 1.83391945048353
Olfr1329 2.16460124494808 2.11296866995576 1.93051378806131 2.21668319046056 1.89368734843588 2.15998312047215 2.02616977619953 1.92176717985961
Olfr133 1.86682210568957 1.8671372313475 1.65330735382337 1.81814729613426 1.82893959768943 1.9629491990391 1.84362085102387 2.03709000050376
Olfr1330 1.92567247822224 1.8838357344432 1.98273744587174 1.92399316294617 1.96776392333533 1.98438674726698 1.9890693700943 2.00742501659665
Olfr1331 1.85205083357607 2.45839773779704 2.06526268684906 2.26540735381521 2.39872541918236 2.26946673342039 2.33561443227204 2.24926348560029
Olfr1333 2.73663369149453 2.13508300896938 3.97646756756763 3.04074511240923 3.09681165740125 3.31053413613932 3.22718145038579 3.3338144407897
Olfr1335 3.82311124673782 3.87559040619541 3.7226845570091 3.98906541719431 3.91035829003754 3.79720214906696 4.91147866802701 4.23266627339558
Olfr1336 2.44016068266873 2.12935884011448 2.33966928145924 2.3389988841274 2.32836122090748 2.59008218069222 2.33314253411122 2.55126687467024
Olfr1337 2.83617526548599 2.78834063661078 2.84989280190638 2.68784085250723 3.43288659006292 2.90918827996582 3.35215756220489 2.48149402219127
Olfr1338 2.16854747105247 2.19287525030642 2.1030080753257 2.06512479224004 2.07284203134955 2.26431500259243 2.53235914489058 2.0629613306359
Olfr1339 2.31469753508569 2.38437504751866 2.18833642407598 2.19574450759365 2.18678390026111 2.35756174283956 2.26425761171065 2.31319005862438
Olfr134 1.44780518619522 1.45925400540181 1.6859185499408 1.59516667802558 1.59542901419538 1.51010849125093 1.4897690979226 1.94085924740993
Olfr1340 2.53392956533858 2.58361370279497 2.65289319240749 2.63991427815806 2.79507857099771 2.61629654424478 2.67381834363926 2.54208498919406
Olfr1341 2.33885275695081 2.37545172317635 2.23824253412099 2.50026223121011 2.21086940847962 2.51934046185363 2.48052093074367 2.29104493643743
Olfr1342 2.98703230282568 2.71577123290759 2.61364308258501 2.95032961650108 3.30752819399663 2.93898890608408 2.91737445518803 2.59559594612689
Olfr1344 2.57451080228164 2.26633835883484 2.54226751606947 2.4854159449464 2.59670810029095 2.4261097281371 2.63557201715573 2.49811678589817
Olfr1346 2.43496548831632 2.61334950629887 2.50809985106823 2.53314570893304 2.80791467073303 2.8927009866201 2.5854323847329 2.67255977329889
Olfr1347 2.31939699848249 2.45850697931283 2.0497011943069 2.15336986221489 2.13034465739008 2.36397302860301 2.33490741484339 2.25993304647599
Olfr1348 2.62096526599185 2.77694234535369 2.92242059520383 2.96134075430767 3.16502652964995 3.22118922489959 2.99395023304303 3.23534556904806
Olfr1349 2.40500059004154 2.41619421868546 2.47759487210167 2.59378633522941 2.7880375897485 2.52854495620151 2.41405196989469 2.56807082272746
Olfr135 1.7332047689388 1.67292831619912 1.77283147936276 1.59820588242819 1.55587950690497 1.70402467736558 1.95464150463442 1.71491620547
Olfr1350 2.17682671953343 2.29818261342692 2.3355271872407 2.30049328042151 2.26407706920125 2.57550920711973 2.27650412862033 2.40973512699444
Olfr1351 2.13472333983722 2.06150078861023 2.056829762195 2.05808205746914 2.07679695251911 2.16852266771398 1.99787454669227 2.00858325534804
Olfr1352 2.62132418518814 2.51005138201448 2.64025455990511 2.5507254773153 2.51496471550941 2.60848920401541 2.63464254862794 2.59347068639415
Olfr1353 2.3357399812911 2.21583292128282 2.27232732092495 2.14500610950456 2.15275373403573 2.15686415251221 2.18600786841067 2.16934542754977
Olfr1354 3.42447255354981 2.85592922984947 3.57025918264314 2.82818657254745 2.94414631873447 3.6402798241823 3.34770606028055 4.32763414767104
Olfr1355 1.87697120745173 1.7975596343188 1.56410350478741 1.62099774879762 1.5493710597879 1.77414873569156 1.7694316017332 1.95187442565936
Olfr1356 2.02881900960576 1.79854534418634 2.06669785352287 1.91770079069467 2.16612721343821 2.38900114756614 2.15302578006249 1.9360163480046
Olfr1357 2.00112487802685 1.94890622055151 2.07494523082776 2.07040992050159 2.07870028755954 1.9827292016076 2.16539850486572 2.00241204049684
Olfr1358 3.04369579393268 2.73284481589423 2.84171211844841 2.97829449109175 2.68147367444599 3.14439082072951 2.95956229245964 2.95416986074629
Olfr136 1.73654932513362 1.82484547277174 1.77901162841381 1.81037036663038 1.88976121407657 1.76893280178445 1.78668518712779 1.74405291903912
Olfr1361 2.54214152703074 2.28896936236187 2.56820060285354 2.45738978953028 2.60412610150749 2.55036232261856 2.64605388399305 2.5679037969185
Olfr1362 2.55925745160477 2.2099098215293 2.66206591774177 2.61615327179337 2.53093941956021 2.36848679170976 2.64984130751746 2.51420423860708
Olfr1364 2.22669518904178 2.23512820723344 2.15734685623283 2.19983923145661 2.27748355449426 2.45485748358442 2.33140190627821 2.22587316401828
Olfr1366 2.81148564481092 2.88237955690496 3.00471567120316 2.78223998233925 3.05426649795368 2.93016716159318 3.10987069677256 2.68110702000544
Olfr1367 2.20983770609679 2.18484804805831 2.16984932508193 2.09340433331173 2.19198635518592 2.07181900092181 2.31241746439913 2.3254958546993
Olfr1368 2.11864283793543 1.87401486995189 1.97357677281949 1.85679763434396 1.98791347583169 2.11703780760478 1.93294362937687 2.05232658427605
Olfr137 2.09965025428125 1.88722675811216 2.08967202261189 1.8660649304888 2.04176494763472 2.04938071543921 2.01998517957448 2.05233558119985
Olfr1370 2.01998517957448 1.97389033650198 2.10013548073263 2.00720663665725 2.02860136416727 2.05106493991507 2.09785793478703 2.01998517957448
Olfr1371 4.80207658745805 5.20375955334852 4.608076487881 4.09816227209702 4.61345122122422 3.36904144326739 4.92478901662015 4.87014135850109
Olfr1372-ps1 2.38193143058609 2.24262578163407 2.90027429161806 2.25242116043146 2.29807603409903 2.35864732431252 2.38623916258056 3.28072902647197
