NAME	W4_WT3	W4_WT2	W4_WT1	W4_KO3	W4_KO2	W4_KO1
DHX58	8.859050527	9.615269471	7.179069159	8.819155599	8.676699319	7.489082443
DHX8	9.102002465	9.192297573	9.14717293	8.894462045	9.156057993	9.116488356
DHX9	11.04571206	11.13131055	10.72529417	10.92723554	11.14141381	10.98451073
DIABLO	8.314447708	8.431054571	8.284520307	8.616267571	7.832161196	8.336536909
DIAPH1	11.37523343	11.3320502	11.44157102	11.69885394	11.66473076	11.52480625
DIAPH3	5.877530248	6.253945962	6.537800611	5.068201058	5.483391393	6.601572878
DIEXF	8.277213157	8.293968984	8.273285483	7.949561411	7.742929747	7.883809741
DIMT1	7.107207458	7.211004563	7.013392281	7.035583196	6.985766926	7.442951945
DIO1	10.83285836	10.54778678	11.73411665	10.68473122	9.913071346	11.04366575
DIO2	0	0	0	1.416398383	0	0
DIO3	5.019272444	5.0636993	3.04548649	3.461410662	3.051280393	3.156247631
DIP2A	8.243825477	8.464566711	8.604402462	8.191170213	9.243236504	8.700357526
DIP2C	9.880955535	9.681912443	9.473508978	9.438191097	9.531323614	9.405789558
DIRAS1	0	0	1.143638206	0	0	0
DIRAS2	0	0	1.773468794	0	0	0
DIRC2	9.82561167	9.716102892	9.239546133	9.410149433	9.602381305	9.400971612
DIS3	8.630864145	8.659066232	8.769424453	8.372857634	8.702172558	8.391006301
DIS3L	8.899431179	9.038662508	9.168554416	9.038804195	9.073066768	8.925053789
DIS3L2	9.161961964	9.231759284	9.213331903	8.866358276	8.811543574	8.831470973
DISC1	5.478872477	5.29418775	4.583646764	5.268906841	5.154817985	3.748244572
DISP1	8.159371172	8.866694942	8.674401758	8.786806712	8.354046216	8.754241014
DISP2	1.598252835	1.110185477	0	0.875458979	0	1.705514055
DIXDC1	9.346288588	9.556541227	9.720986819	9.655317734	9.590494591	9.558541748
DKC1	9.58019654	9.757249241	9.611497281	9.735189565	9.891089037	9.733533416
DKK2	6.827068411	6.297102936	7.026834445	6.998397842	5.623303825	6.344855452
DKK3	5.800890385	5.90918346	5.760553447	6.730076733	5.483391393	5.902018861
DKK4	7.169497874	6.965605803	7.104958867	7.362644898	6.900310592	7.31561682
DKKL1	1.009979211	1.730082539	1.143638206	1.416398383	0	1.705514055
DLAT	9.654676072	9.761107424	9.48085311	9.482627388	9.933379937	9.70840493
DLC1	10.97189306	11.04533106	11.08950616	11.11591798	11.15531328	11.08104367
DLD	11.59636775	11.95058381	11.77302437	11.94743717	11.55060586	11.88326323
DLG1	9.877849578	9.97719381	10.13663052	9.915562651	10.00804602	9.995646338
DLG2	2.824420115	1.730082539	3.04548649	2.370989549	3.201736911	3.482400505
DLG3	8.128342754	8.200455794	8.487739376	8.588385436	8.488223214	8.761776961
DLG4	6.341571026	6.275685819	5.883864969	6.414368239	6.242547226	6.441867652
DLGAP1	3.477524607	2.494399212	2.816983461	3.089383717	2.883286281	3.156247631
DLGAP2	0	0	0	0	0.934466779	1.091344821
DLGAP3	0	0	0	0	0	0
DLGAP4	8.159371172	7.773745767	7.621456489	7.889895953	7.820577756	7.813035104
DLGAP5	6.248445157	6.339006317	7.053348772	5.809492878	5.997105057	6.775441183
DLK1	1.598252835	1.730082539	2.210427682	0.875458979	0	0
DLK2	2.337861867	2.991391037	1.773468794	3.461410662	3.462448342	3.621437249
DLL1	7.149031784	7.360904065	8.054485426	7.610728514	7.837918225	7.738608534
DLL4	8.031040559	8.200455794	7.924069997	8.412268371	8.549151219	7.890699929
DLST	11.70857131	11.91336319	11.67931083	11.80159274	11.6236618	11.72697791
DLX1	0	0	1.143638206	0.875458979	0.934466779	0
DMAP1	8.243825477	7.973189594	8.239046336	8.11937915	8.016056714	8.130772484
DMBT1	8.612295731	8.217404744	6.460660478	8.537446313	9.109220543	8.69249293
DMC1	0	0	0	0	0	0
DMD	9.288984533	9.122031547	9.443752782	9.343136209	9.323395424	9.453104242
DMGDH	12.76577136	12.81753413	12.40219999	13.47978733	13.39952112	13.4263452
DMP1	1.009979211	2.494399212	1.143638206	2.11715197	3.051280393	1.091344821
DMRTA1	1.009979211	0	0	0	0	1.091344821
DMRTA2	5.376960003	5.529528178	4.063664541	4.075296558	5.77504695	4.416370997
DMRTC2	1.598252835	0	0	0.875458979	0	0
DMTF1	9.56095997	9.602423793	9.55230867	9.431231613	9.525984231	9.545502988
DMTN	6.865208141	6.952168163	7.013392281	7.461596059	7.473865807	7.692036995
DNAAF1	2.01494305	1.110185477	2.545350488	2.11715197	1.496906242	1.705514055
DNAAF2	7.612244554	7.758386611	7.594627667	7.579594239	7.866363732	7.516068931
DNAAF3	1.598252835	3.187631247	1.773468794	1.416398383	2.693119985	2.134936143
DNAAF5	8.612295731	8.228594424	8.350151703	8.358255266	8.597464398	8.215533538
DNAH1	6.445924915	7.043704746	5.354359407	5.892911069	6.276858912	5.955572803
DNAI1	1.009979211	0	1.143638206	2.370989549	2.693119985	0
DNAI2	0	1.110185477	0	0.875458979	1.900548975	0
DNAJA1	12.86086175	12.86581167	12.77431331	13.21604022	13.18874222	12.9871947
DNAJA2	10.7756006	10.8679576	10.77393486	10.98243433	11.01625836	10.93203986
DNAJA3	11.50772303	11.69679984	11.62455255	11.77091188	11.61530583	11.83674732
DNAJA4	8.372976286	8.019021762	7.819819652	8.11937915	8.644211947	8.23190414
DNAJB1	9.929762419	10.0842437	9.627026338	9.939057854	10.24962407	9.795422164
DNAJB11	10.11526884	10.21235639	10.06351287	10.50085832	10.17994169	10.06276893
DNAJB12	10.83045051	10.85628207	10.85435689	10.90039913	10.82153524	10.82370354
DNAJB13	4.266777356	4.905367734	3.838258306	4.394390639	3.051280393	3.482400505
DNAJB14	7.634498927	7.773745767	7.621456489	7.929945828	7.871986145	8.028275695
DNAJB2	9.706366424	9.638526871	9.761753597	10.14662069	9.902122059	9.800918959
DNAJB3	5.973767541	6.18668887	7.013392281	6.218084936	6.207399581	6.384446525
DNAJB4	8.454461005	8.361600461	8.453309034	8.640607255	8.443611431	8.63620658
DNAJB5	7.985595138	7.973189594	8.041299614	8.507982369	8.552656332	8.36155094
DNAJB6	10.11658698	10.20245902	10.0520541	10.03972168	9.980984972	10.0794497
DNAJB7	5.926451204	5.881094363	5.854011051	5.44507029	5.845324848	5.817765348
DNAJB9	9.893312923	9.630112951	9.591282546	9.664249032	9.32134205	9.464694369
DNAJC10	10.26898709	10.41205368	10.38255967	10.43801909	10.54097545	10.4740325
DNAJC11	9.873178069	9.830683441	9.743550963	9.703769448	9.789286827	9.63644356
DNAJC12	8.403535019	8.793233878	9.15331433	8.98991024	9.035983645	8.856322112
DNAJC14	9.231744852	9.346624019	8.820487947	9.151073186	9.04596605	9.218591504
DNAJC15	8.386152223	8.837757821	8.728876925	8.405182397	8.090286437	8.664624237
DNAJC16	8.424973062	8.671419453	8.661532987	8.996997364	8.866089155	8.795209913
DNAJC17	7.189677688	7.105705423	7.013392281	6.327080249	6.932952766	6.917156213
DNAJC18	6.814127766	6.883035858	7.338485512	6.496674958	6.661496717	6.730062248
DNAJC19	10.283143	10.72515459	10.55714935	10.67666201	10.18446745	10.67498537
DNAJC2	9.174673323	8.98358655	8.724758783	8.861189156	8.70532532	8.795209913
DNAJC21	8.123105845	8.416450447	8.267635091	8.178758013	8.373995443	8.237319986
DNAJC22	10.48951776	10.32741483	10.50287201	10.36046004	10.46953124	10.44390003
DNAJC24	6.558836263	6.567689226	6.399971944	6.48327914	6.134426195	6.930591177
DNAJC25	8.93572835	8.793233878	9.05176954	8.973236957	8.76395476	8.758013908
DNAJC27	6.041953752	5.376974111	5.66061973	5.913033172	5.649728773	5.902018861
DNAJC28	7.495512322	7.646034787	7.79646535	7.362644898	7.413460788	7.635732502
DNAJC3	12.31278269	12.38399614	12.43470866	12.71161934	12.43022544	12.4281052
DNAJC30	8.04772018	8.130595741	8.027992174	7.82765606	7.826381101	7.957850247
DNAJC4	7.437626863	7.533241759	7.401759323	7.682818743	7.105150248	7.461581519
DNAJC5	8.811008167	8.855911424	8.785329666	8.956368724	8.85761262	8.739049988
DNAJC5B	0	2.162275131	2.816983461	4.83499049	3.337973821	2.960577261
DNAJC6	2.824420115	1.110185477	1.143638206	2.774447952	0.934466779	0
DNAJC7	10.15301449	10.18676752	10.00698326	9.988490772	10.17198729	10.14286636
DNAJC8	9.364155387	9.469614278	9.28779875	9.303669547	9.29228366	9.510145616
DNAJC9	8.091278797	7.891065114	8.074040898	7.869446223	8.036227721	8.221011072
DNAL1	4.662955707	5.250942161	4.965062574	5.031857554	5.154817985	5.632884761
DNAL4	6.720139638	7.117792111	7.066425413	6.83926004	7.095570403	6.730062248
DNALI1	2.01494305	2.162275131	2.210427682	2.370989549	2.883286281	2.734141224
DNASE1	4.926121868	5.455266635	5.123603941	5.268906841	5.822277181	5.817765348
DNASE1L1	8.219495024	7.993010502	8.143558409	8.211622816	8.142392484	8.065288192
DNASE1L3	10.15814414	10.42912917	10.44647253	10.33365193	10.02706922	10.52141648
DNASE2	8.527630241	8.608567615	8.428202933	8.460918979	8.183667899	8.237319986
DNASE2B	5.019272444	5.667482342	5.019868494	5.602044792	5.079063538	4.978634577
DND1	2.01494305	2.162275131	2.210427682	1.808910114	3.782049715	2.465426648
DNLZ	7.462719835	7.695260659	7.55806172	7.616875545	8.160883051	7.59412567
DNM1	5.44569517	5.667482342	5.883864969	4.792175107	5.154817985	5.458368005
DNM1L	9.754576305	9.828846462	9.52651739	9.578658297	9.42442173	9.510145616
DNM2	10.66553597	10.57872189	10.44396964	10.51656062	10.54185751	10.42977759
DNM3	3.187618378	3.360346281	4.258565855	2.94049251	2.883286281	2.734141224
DNMT1	9.28430035	9.189437143	9.361265107	9.008732416	9.196949747	8.86684294
DNMT3A	10.18729084	10.31040115	9.858898717	10.05225012	10.05081067	9.820896566
DNMT3B	7.582027774	7.703304117	8.334021637	8.211622816	8.559641114	8.656561864
DNMT3L	0	0	0	0	0.934466779	0
DNPEP	10.22688748	10.18963325	10.32930914	10.36685701	10.09354775	10.30509414
DNPH1	6.733947247	6.978919435	7.391404528	6.930924041	6.797704057	6.86212915
DNTT	2.337861867	1.730082539	2.210427682	2.370989549	2.474025995	2.960577261
DNTTIP1	9.028280135	8.993459879	8.877245595	8.96362213	9.128138381	9.037977049
DOC2A	2.824420115	2.162275131	2.816983461	2.94049251	3.337973821	2.734141224
DOC2B	3.603205314	2.764191128	2.816983461	3.34773767	0.934466779	3.864800973
DOC2G	5.267297463	5.634210691	5.396390531	5.299802046	5.822277181	5.420780414
DOCK1	10.26898709	10.29983058	10.22091467	10.2958383	10.19122958	10.22285074
DOCK11	9.133596379	9.016238223	9.150246898	8.944198081	8.808614823	9.025509971
DOCK6	8.688726319	8.687727576	8.674401758	8.829779357	9.156057993	9.162761802
DOCK7	9.727225373	10.00022838	10.15511054	9.84792582	9.982285169	10.10781532
DOCK8	11.11857096	11.2892735	11.13366182	11.42441602	11.69200447	11.21196834
DOCK9	9.9623843	9.785937205	9.648924697	9.882778396	9.98747427	9.831677957
DOHH	9.06697644	9.148783951	9.282205025	9.331969757	9.475173308	9.319060701
DOK1	6.128128017	5.376974111	5.823526283	5.417163317	5.798855332	5.216579792
DOK2	6.041953752	5.29418775	5.792383429	5.49931518	5.623303825	5.126054714
DOK3	6.148890667	5.416651408	5.354359407	5.830803954	5.798855332	5.216579792
DOK4	6.063984664	5.852447496	5.625708658	5.809492878	6.037691315	6.032351265
DOK6	1.598252835	0	0	0	0	1.091344821
DOK7	2.01494305	0	0	0.875458979	0	0
DOLK	9.011372907	8.99673603	9.074601244	9.047932345	9.055879858	8.842173921
DOLPP1	8.515690177	8.488036139	8.65721776	8.850795021	8.714742474	8.708179481
DONSON	6.394691288	5.667482342	6.176983238	6.20181955	6.878131476	6.47891678
DOPEY2	9.112610831	9.369550178	8.892011291	9.562825193	9.249729317	8.981006717
DOS	4.478423327	3.897705871	4.508983004	4.275082781	4.957407444	3.482400505
DOT1L	9.812657893	9.632221035	10.0471152	9.635774796	10.05081067	9.797256757
DPAGT1	9.167059955	9.272875186	9.323638683	9.263092787	9.208105855	9.38885588
DPCD	6.877700566	7.287900304	7.370469273	7.175422443	7.559980665	7.242092812
DPEP1	6.604646591	6.952168163	6.91561781	7.141712725	7.076217739	7.507129407
DPEP2	5.54302234	5.160356309	4.78692284	5.068201058	4.395477642	3.748244572
DPEP3	1.009979211	2.494399212	1.773468794	0.875458979	1.900548975	2.134936143
DPF1	3.01741858	4.595424873	4.164403979	2.370989549	2.693119985	1.705514055
DPF2	9.379609363	9.585116342	9.379716609	9.45544433	9.682954042	9.424902039
DPF3	7.332648584	7.244462962	7.154786283	7.488664532	7.170485023	7.533783498
DPH1	7.219427831	7.105705423	7.501414076	6.48327914	6.996101649	6.790255752
DPH2	6.839894012	6.868802789	7.040152519	6.71868981	6.889263655	6.80491974
DPH3	7.871553396	8.239697984	8.099709237	7.717556509	7.705632261	8.113205873
DPH5	7.774685918	7.979826866	8.284520307	8.061963739	8.210543057	8.28516889
DPH6	7.179623064	7.056319876	7.013392281	7.017110322	6.017540904	6.876083929
DPM1	10.76134532	10.8011357	10.60610424	10.61043023	10.45649277	10.59497947
DPM2	7.76799084	7.939537322	8.074040898	7.910059862	7.937799558	8.221011072
DPM3	7.932697239	8.239697984	8.290105079	8.372857634	8.165468899	8.529885547
DPP3	10.74353913	10.76027588	10.88143167	11.10447963	11.05816743	10.94616462
DPP4	12.50319837	12.59945275	12.54888041	12.73653329	12.27310818	12.82243093
DPP6	0	1.110185477	1.143638206	2.586776728	2.474025995	2.465426648
DPP7	8.929741885	9.131004248	8.839656339	8.856001449	8.451143187	8.773007585
DPP8	11.18855341	11.28257842	11.21150792	11.20378932	11.18158535	11.13933831
DPP9	10.49459593	10.43638582	10.73965123	10.65815331	10.75539262	10.72499597
DPPA3	0	1.110185477	0	0	1.496906242	0
DPT	12.08159395	12.18044677	12.15492667	12.97727812	12.74637331	13.12029191
DPY19L1	10.4996563	10.39973197	10.36943017	10.5198447	10.56720544	10.34953185
DPY19L3	12.22109068	12.11298719	12.40348874	12.07011477	11.97893725	11.83986581
DPY19L4	9.281952543	9.315477832	9.423568791	9.257201809	9.315164335	9.267055228
DPY30	8.096632304	8.160116276	8.412926848	8.517870694	7.927037042	8.573358644
DPYD	12.99196972	13.08288773	12.84597309	13.40183282	13.223105	13.31837962
DPYS	12.4524282	12.33597991	12.76857379	12.87840566	12.76613371	12.89960484
DPYSL2	9.769736354	9.716102892	9.3979351	9.668694032	9.38170646	9.523506383
DPYSL3	7.437626863	7.560064571	7.432385116	7.671051094	7.72440153	7.542559876
DPYSL4	1.009979211	0	0	0	0	1.091344821
DPYSL5	4.266777356	3.360346281	3.838258306	3.664970078	3.874576852	4.416370997
DQX1	7.11777776	6.457874128	6.697619012	7.224554654	7.276032423	7.23127669
DR1	10.86693649	10.7092664	10.65669839	10.80603762	10.55327548	10.69086239
DRAM1	8.025437555	7.093516618	6.176983238	7.167068568	6.821144453	6.86212915
DRAM2	11.51173611	11.58805753	11.62455255	11.40501042	10.94269522	11.55059497
DRAP1	9.008535671	9.094773676	8.991344498	9.142576702	8.840508658	9.0686814
DRC1	1.598252835	1.110185477	0	1.416398383	1.496906242	0
DRD1	1.598252835	0	0	0	0	0
DRD2	0	0	0	0	0	0
DRG1	9.509710356	9.617399341	9.549982968	9.331969757	9.452837167	9.439072053
DROSHA	9.485428334	9.57419279	9.704351995	9.575505547	9.569886702	9.562861945
DRP2	0	0	0	0	0	0
DSC2	11.13362312	10.50471342	11.15141281	11.28033495	10.97962015	11.05290946
DSCAM	0	0	0	0	0.934466779	0
DSCAML1	0	1.110185477	0	2.94049251	1.496906242	1.091344821
DSCC1	4.106190278	3.360346281	4.654635847	2.586776728	3.961525733	3.864800973
DSCR3	9.37300649	9.320715783	9.410808877	9.335701519	9.221380298	9.489869561
DSE	9.799586752	9.718089083	9.345259506	9.540362805	9.102061905	9.523506383
DSEL	5.44569517	6.067118892	6.077149329	6.341999948	6.017540904	6.262256797
DSG3	2.601556376	2.764191128	0	0	3.462448342	2.465426648
DSN1	4.774045579	5.160356309	5.66061973	4.211512584	4.625900939	4.978634577
DSTN	11.84762408	11.96319904	12.02447724	12.04668425	11.66270484	12.22160351
DSTYK	8.578258185	8.228594424	8.482870778	8.426336755	8.640922608	8.400692613
DTD1	6.604646591	7.211004563	6.999823692	6.828706122	7.046693109	6.86212915
DTD2	6.663548512	7.030978334	7.412040327	7.098436814	7.006362865	7.094733006
DTNB	9.085942206	8.973645186	8.97410066	9.320716202	9.506235671	9.280233399
DTNBP1	8.503650468	8.64242899	8.558862928	8.670465531	8.971978227	8.668638591
DTWD1	6.495401335	6.399664109	6.763336688	6.281372436	6.077166963	6.790255752
DTWD2	6.827068411	6.868802789	6.94423602	6.636360921	6.954310995	6.917156213
DTX2	7.128271178	7.117792111	6.986126277	7.062856437	7.436410069	6.957091498
DTX3	6.973926869	6.952168163	7.612568868	6.587116642	6.452241114	6.970161326
DTX3L	10.83045051	11.747272	9.851363341	11.24604408	11.32221898	10.34452198
DTX4	5.950303344	6.602512124	6.314866244	6.296769839	6.725007286	6.618273942
DTYMK	7.76799084	7.629245702	7.740455209	7.751477474	7.64124356	7.69990407
DUOX1	5.877530248	6.116142339	5.66061973	5.720953745	6.057564153	6.151878865
DUOX2	3.603205314	3.360346281	2.816983461	3.756903169	4.121124373	2.134936143
DUOXA1	3.339841272	4.371452768	3.416163993	3.461410662	2.693119985	2.960577261
DUOXA2	0	2.162275131	1.773468794	0	0	0
DUPD1	1.009979211	0	0	1.416398383	0	1.091344821
DUS1L	8.982746288	9.003266097	9.116067555	8.909563713	9.111598883	9.204835317
DUS2	7.446039774	7.515078763	7.748591025	7.454748835	7.215405144	6.917156213
DUS3L	8.01416584	8.165948583	8.021292139	8.088747363	8.254251522	8.148127769
DUS4L	5.634196527	5.963772374	5.437231716	5.49931518	4.777384984	5.420780414
DUSP1	11.69760348	11.50651701	10.6458496	12.95909713	12.17019365	12.73157017
DUSP10	7.209579125	6.718170609	7.872886272	6.998397842	6.057564153	6.441867652
DUSP11	10.65740802	10.719217	10.53615291	10.53534281	10.57498234	10.6273099
DUSP12	7.551164551	7.153456235	7.142489835	7.089623646	7.342337761	7.414548609
DUSP13	3.01741858	0	4.848779224	3.34773767	4.121124373	3.482400505
DUSP14	5.826892009	6.091838836	5.854011051	5.068201058	5.726218034	5.172027161
DUSP15	2.337861867	2.991391037	3.04548649	2.11715197	0	4.166786471
DUSP16	8.539472297	8.416450447	8.463230405	8.951512781	8.953535843	8.660598682
DUSP18	6.827068411	6.749581555	6.730852014	6.648413763	6.581398696	6.618273942
DUSP19	6.902365507	7.093516618	7.142489835	7.355310321	7.046693109	7.209398093
DUSP2	4.542592726	2.991391037	4.78692284	4.606949464	4.331624018	3.621437249
DUSP22	8.101966018	8.019021762	7.938366477	8.219723356	8.031211347	8.204515684
DUSP23	6.839894012	6.839908341	6.886420402	6.969866018	7.397955914	6.876083929
DUSP26	2.337861867	2.162275131	1.773468794	2.94049251	2.883286281	2.734141224
DUSP27	0	1.730082539	1.143638206	2.586776728	0.934466779	2.734141224
DUSP3	10.38181863	10.07497446	9.977865532	10.49336032	10.59381789	10.57479987
DUSP4	3.477524607	2.764191128	2.816983461	4.145011625	4.395477642	3.621437249
DUSP5	7.706294503	6.653219458	8.124928858	8.132310544	7.749053315	7.568573148
DUSP6	8.368557429	8.11861629	10.17637557	9.0157279	8.787945379	8.525465311
DUSP7	8.346257818	8.293968984	8.301210183	8.243755599	8.576956538	8.269394931
DUSP8	4.411266348	3.514577523	3.710806259	4.335969672	3.961525733	2.960577261
DUSP9	0	1.730082539	0	0.875458979	1.496906242	0
DUT	8.332710706	8.44551234	8.678665966	8.474523052	8.341942913	8.400692613
DVL1	11.01069324	11.06886833	10.91705948	11.25887603	11.42619392	11.2064563
DVL2	8.709840011	8.582639605	8.635445871	8.450631073	8.647493803	8.652513718
DVL3	8.929741885	9.035480299	8.998184735	8.759283939	9.26903425	8.824291306
DXO	7.833583265	7.586397779	7.952522673	7.440956115	7.718172199	7.498134144
DYM	9.234175735	9.195152344	9.270952086	9.315056334	9.32134205	9.151331838
DYNC1H1	12.82240347	12.82446477	12.70309973	12.70442132	12.89304626	12.5876696
DYNC1I1	2.601556376	3.653901521	2.210427682	1.808910114	0	1.705514055
DYNC1I2	9.916201545	9.679875782	9.976134284	9.809529293	9.665253965	9.737360782
DYNC1LI1	8.479265369	8.474000347	8.581812373	8.553558842	8.654035203	8.656561864
DYNC1LI2	10.05467	10.19819642	10.40203257	10.29296191	10.33148038	10.26720827
DYNC2H1	9.039442537	8.848677371	9.379716609	8.762059965	9.038485729	9.176923078
DYNC2LI1	3.01741858	4.371452768	4.063664541	3.924865514	4.625900939	4.9259456
DYNLL1	9.107316399	9.163434803	9.19558733	9.399491677	8.416936259	9.145582717
DYNLL2	11.01352624	11.03421419	10.96061043	11.50947518	11.42905727	11.39816186
DYNLRB1	9.708116235	9.76687542	9.66190592	9.814886513	9.469621609	9.849469807
DYNLRB2	0	1.110185477	0	1.416398383	0	0
DYNLT1	7.238925811	6.978919435	6.714331203	6.312004643	6.017540904	6.651107016
DYNLT3	8.720282102	8.895063046	9.478409218	9.401273446	8.183667899	8.684585227
DYRK1A	9.833649112	10.05153742	9.735386594	9.845310342	9.772851596	9.725848086
DYRK1B	8.471044542	8.124618449	8.572676356	8.30975025	8.724098557	8.911566917
DYRK2	10.63182419	10.63447011	10.58921497	10.68765432	10.40215643	10.26057448
DYRK3	2.337861867	1.110185477	0	2.370989549	2.21559676	1.091344821
DYSF	9.270155851	8.804494345	8.835842981	8.658596272	8.477198929	8.130772484
DYX1C1	2.824420115	2.162275131	2.210427682	0.875458979	1.496906242	1.091344821
DZIP1L	5.228809261	5.250942161	4.908092158	5.525691468	5.955343883	4.755244879
E230034O05RIK	3.01741858	3.187631247	2.816983461	1.808910114	3.201736911	3.482400505
E2F1	4.604029077	4.595424873	5.311066918	4.275082781	4.999109782	4.072976867
E2F3	7.801159792	8.142476539	7.835181763	8.157830715	8.35805819	7.897557366
E2F4	8.874715588	9.051321612	9.087487515	8.858597635	9.230162554	8.769273749
E2F6	9.12837854	9.116018593	9.141005276	9.12973741	9.158360421	8.921693873
E2F7	3.187618378	3.360346281	4.063664541	1.416398383	2.693119985	3.482400505
E4F1	8.101966018	8.006074753	8.112374155	8.097565869	8.219391329	7.876886488
EAF1	9.192283143	9.212163348	9.320913154	9.201027356	9.439646247	9.311378388
EAF2	0	0	0	1.416398383	0.934466779	0
EAPP	9.293653556	9.436220548	9.436216839	9.372497657	9.144490413	9.494400042
EAR11	2.824420115	2.494399212	0	4.335969672	3.051280393	2.734141224
EARS2	8.623465433	8.87027161	9.018512981	8.603941988	8.300849123	8.644383189
EBAG9	9.335008421	9.411885597	9.55230867	9.524101385	9.005615189	9.35687037
EBF1	4.604029077	4.45003747	4.34695671	4.335969672	5.039640466	3.97264055
EBF2	1.009979211	0	1.143638206	0	0.934466779	1.091344821
EBF3	3.718809295	3.187631247	2.816983461	3.34773767	3.782049715	3.482400505
EBF4	5.376960003	4.524561821	3.955359128	3.756903169	3.57703111	5.029466898
EBI3	4.719569641	1.730082539	3.570993956	3.756903169	2.474025995	3.864800973
EBNA1BP2	10.22688748	10.38730411	10.31431398	9.81221039	9.992644774	9.739270664
EBP	10.56869859	11.0092891	11.32806987	10.85431495	10.44239096	10.82819684
EBPL	10.06835809	10.08885609	10.31431398	10.26387821	10.15709745	10.38290089
ECE1	11.92527172	11.77377195	11.79724843	12.28825276	11.98121506	11.97526876
ECE2	1.009979211	2.162275131	2.210427682	2.370989549	1.900548975	1.091344821
ECH1	13.68744346	13.50456368	13.4046433	13.73722135	13.47003153	13.13741093
ECHDC1	8.234142479	8.634037862	8.858573387	8.471134041	7.990439777	8.32131763
ECHDC2	10.31679037	10.30115615	10.3654679	10.58086255	10.23551816	10.67897103
ECHDC3	9.819149321	10.01322772	9.955195627	10.31108289	10.38849165	10.40352184
ECHS1	13.31220953	13.56194993	13.53294923	13.79164237	13.80273743	14.07375957
ECI1	13.4131444	13.13603716	13.28912354	13.75178423	13.38251147	13.25270871
ECI2	12.22017128	12.02467175	12.42870838	12.37581191	12.49974006	12.6263677
ECI3	12.33021474	12.18727337	12.50962561	11.63706278	12.13876427	11.94703896
ECM1	11.49814698	11.42557037	11.21664906	11.55979932	11.46763056	11.34647515
ECSIT	9.902511993	9.929991087	9.895996291	9.958550767	9.804067192	9.867044911
ECT2	6.787892959	6.702204897	7.612568868	5.602044792	6.525417652	7.106618416
EDA	4.604029077	3.897705871	4.722295059	4.504581173	4.914463692	4.072976867
EDAR	6.677905761	6.209458068	6.336617946	6.969866018	6.878131476	6.760472909
EDC4	9.420740084	9.493002399	9.405673144	9.313164767	9.317226514	9.35687037
EDDM3B	2.337861867	0	2.210427682	0.875458979	1.900548975	2.134936143
EDEM1	14.76897293	15.02185848	13.89136464	14.74271293	13.74598131	14.25505636
EDEM2	9.730672731	9.791606972	9.781712983	9.882778396	9.73169851	9.913455264
EDEM3	10.81429461	10.82897236	10.54318573	10.61196976	10.84745135	10.54998815
EDF1	10.26661421	10.39973197	10.35618008	10.72085108	10.32943849	10.50017343
EDN1	4.604029077	4.106203894	4.164403979	3.461410662	3.874576852	4.166786471
EDN3	1.009979211	1.730082539	0	0	0	1.705514055
EDNRA	6.787892959	6.952168163	7.092228397	6.930924041	7.066443178	7.31561682
EDNRB	7.859007395	7.654356626	7.780683104	7.728952345	7.517565668	7.869929851
EDRF1	10.1935499	9.973872929	10.15663991	9.806843205	10.09955099	9.908371673
EEA1	10.6142017	10.71026456	10.68664806	10.75748043	10.58186012	10.65893167
EED	8.807747737	8.785677773	8.899337851	8.585253895	8.796839998	8.827885606
EEF1A1	16.10176826	16.43779192	16.29497728	16.24960058	15.97955867	16.04498333
EEF1A2	1.009979211	2.991391037	2.210427682	1.416398383	2.693119985	3.748244572
EEF1B2	11.02690754	11.38801351	11.23775501	10.90039913	10.66436528	10.86189617
EEF1D	9.978422732	10.13567334	10.07972625	9.980170011	9.91987269	9.826297333
EEF1E1	7.95644718	7.884005627	8.124928858	7.817016597	7.428800799	7.924665742
EEF1G	11.82199676	12.00934465	11.95014217	11.80260428	11.55847251	11.71538173
EEF2	14.91522782	15.16492042	14.87764597	14.9557821	14.7411366	14.74549506
EEF2K	9.509710356	9.690030456	9.345259506	9.754833679	9.34781062	9.221327072
EEF2KMT	5.950303344	5.936736094	6.336617946	5.650790616	5.997105057	5.697180338
EEFSEC	8.608553196	8.366673894	8.712333351	8.336070794	8.366048824	8.346594625
EEPD1	8.527630241	8.148380448	8.387101664	7.964100034	8.748755476	8.381254516
EFCAB1	2.01494305	2.764191128	3.416163993	2.586776728	2.21559676	3.328521259
EFCAB11	0	2.991391037	2.210427682	0.875458979	0	2.134936143
EFCAB14	9.794654379	9.770707979	9.698064151	9.719565041	9.614170882	9.74308286
EFCAB2	5.478872477	4.524561821	5.019868494	5.33004948	5.079063538	4.490813127
EFCAB3	1.598252835	1.110185477	0	0	0	1.091344821
EFCAB7	6.761172233	6.825241167	6.574877121	6.281372436	6.207399581	7.008675057
EFCAB9	2.601556376	2.494399212	1.773468794	2.586776728	0	1.705514055
EFCC1	5.106771611	4.848478511	4.722295059	5.299802046	5.568956017	5.342533288
EFEMP1	4.340829956	4.905367734	6.176983238	6.312004643	5.039640466	6.515038241
EFEMP2	6.411972113	6.275685819	6.663602389	6.08251807	6.077166963	6.550277358
EFHB	2.601556376	1.110185477	0	1.416398383	0.934466779	0
EFHC1	4.542592726	4.005718122	4.34695671	5.10365147	3.782049715	4.416370997
EFHC2	2.337861867	3.653901521	3.416163993	3.84332729	3.051280393	3.156247631
