NAME	W16_WT3	W16_WT2	W16_WT1	W16_KO3	W16_KO2	W16_KO1
GMIP	7.648601488	7.352257918	7.92401212	8.098703662	7.835368615	8.008694329
GMNN	4.028242103	4.954594846	4.165106123	5.215804119	4.107879424	5.714351035
GMPPA	9.822978278	9.818617568	9.905461923	9.475516672	9.471390523	9.87759417
GMPPB	8.77498989	8.653150342	8.849257162	8.799045536	8.461600362	9.173077313
GMPR	4.709428179	4.412775527	3.504901033	6.468470762	4.451734888	4.42002298
GMPR2	8.393680405	8.571828789	8.700541788	8.113651381	8.290405904	8.434538788
GMPS	9.990594652	10.11231422	10.12196461	9.857857814	10.20990022	10.09443418
GNA11	8.744034587	8.834231161	8.764379429	9.050189319	9.074986679	9.255670473
GNA12	11.77683597	11.77335692	11.98324779	12.00902563	12.06953222	11.54460272
GNA13	8.542905356	8.561754836	8.305021076	8.959331489	8.958697656	9.269366418
GNA14	6.317766179	6.679473867	6.795842902	6.49915098	6.381484282	6.936300139
GNA15	5.5190034	5.551376108	5.958196301	6.119352242	5.208090699	6.207166488
GNAI1	7.367224471	7.288528855	7.122498213	9.04239868	8.787452497	9.655705657
GNAI2	10.61588689	10.66856657	10.72866875	11.54739185	11.03997225	11.53187518
GNAI3	12.07395564	12.12280201	12.00058142	11.84815141	11.93750355	12.39748704
GNAL	5.255377249	5.28362581	5.162736266	4.020291016	4.664678171	4.484070599
GNAO1	4.332376827	3.831783288	4.005198499	4.180303248	3.899365351	3.961304611
GNAQ	8.266191665	8.456946255	8.3135815	8.5869171	8.8827237	8.372438464
GNAS	12.13435806	12.12080209	11.98525849	12.37122178	12.32835087	12.06460565
GNAT1	7.077004011	6.810034434	7.475154998	6.836025352	6.751343786	6.659530277
GNAT2	4.739281329	5.681125274	4.822331691	4.789029794	4.907087166	6.385439631
GNAT3	3.763544054	3.640836412	4.616342735	5.215804119	5.531268444	4.866974543
GNAZ	2.426556201	3.160830437	2.512365744	1.946727903	2.495862459	0
GNB1	10.8579137	10.70181997	10.63187736	11.32622604	11.15527445	11.62625563
GNB2	11.06179237	10.97916413	11.1322464	11.07448874	10.93787131	11.18932601
GNB2L1	11.98914249	12.17219562	12.22901708	12.46162296	12.20154311	12.35583521
GNB3	1.401101906	0.912730213	1.527180285	3.519580194	2.163656693	0.97949169
GNB4	6.43185151	7.087871631	6.90183035	7.475810509	6.42108755	7.168424149
GNB5	5.602585586	5.408794308	5.58662939	5.05989935	4.201826159	5.451471758
GNE	11.69898123	11.90668337	12.11089925	9.663319875	10.85354399	11.16327654
GNG10	10.04314994	10.12605283	10.13771785	10.61943959	10.51337809	10.58259569
GNG11	8.284024073	8.588463951	8.57086992	9.12094232	8.689502017	8.401751559
GNG12	8.666525686	8.617932253	8.270262209	8.905949558	8.652545922	9.549329045
GNG13	1.066276245	0.912730213	0.956881746	0	0	1.557552786
GNG2	6.835813237	6.421729334	6.855683274	6.836025352	6.23362859	6.244627059
GNG3	5.756490728	5.182064311	4.670662222	5.05989935	5.01455235	4.604219237
GNG5	10.72435201	10.81145567	10.61292897	10.20121327	10.26942339	10.62049161
GNG7	3.439116891	3.296611353	2.732629329	2.525648006	1.111140522	0
GNG8	3.285723553	3.160830437	2.732629329	3.394601987	1.731325344	2.55061821
GNGT1	1.066276245	0.912730213	0	0	0	0
GNGT2	6.786624438	6.960751224	7.758317503	7.906094924	7.278930252	8.118705505
GNL1	9.463722265	9.20167019	9.186376431	9.375712455	9.580348567	9.957319035
GNL2	9.377364644	9.568255536	9.410411692	9.492770537	9.368796804	9.761250934
GNL3	10.6017369	10.79935981	10.60858758	10.05658406	10.64254379	10.62493743
GNL3L	9.501230553	9.536029716	9.489981983	9.390107634	9.476098586	9.8731162
GNMT	12.83179515	12.58887838	12.6974915	12.02393802	12.3804479	11.48471196
GNPAT	9.08649362	9.072819549	8.986743939	9.14053611	9.17682497	9.131187779
GNPDA1	6.890049114	6.970937416	7.261716891	8.005611216	7.119558063	7.85972979
GNPDA2	6.046453481	5.681125274	6.00122483	6.514249842	6.04371976	5.842040845
GNPNAT1	10.96759539	11.34101451	11.1322464	9.931410685	10.33827099	10.49981238
GNPTG	8.348393468	8.328161294	8.505125893	8.359189183	8.219177523	7.997765971
GNRH1	4.332376827	4.581816762	4.723010499	4.324326792	4.007386205	4.914235237
GNRHR	0	0	0	0	0	0
GNS	12.31247427	12.11994413	12.30503754	12.10471323	12.05150742	11.73964935
GOLGA1	9.336445584	9.355373541	9.309173713	9.060511824	9.366262923	8.98667392
GOLGA2	10.28751099	10.15202498	10.09862672	10.13437955	10.07830058	10.34350273
GOLGA3	10.04314994	10.14416979	10.30910675	10.01737978	10.13000134	10.4344505
GOLGA4	11.95774345	11.93590179	11.83169409	11.74152409	11.83540104	11.84668083
GOLGA5	9.66182955	9.849310417	9.650632963	9.86228983	10.04541676	10.04883851
GOLGA7	10.31192872	10.27940747	10.21628716	10.42842074	10.42847962	10.53141538
GOLGA7B	0.629483215	1.867032381	0	1.537707601	0	0
GOLGB1	11.43508387	11.46059651	11.60638473	11.2915917	11.37537306	11.51472855
GOLIM4	10.72714809	10.74252283	10.68149805	10.98316302	10.90769484	10.55862748
GOLPH3	11.42736788	11.4410366	11.50211543	11.44178343	11.57509951	11.65087988
GOLPH3L	7.850152524	8.1558239	8.141554579	7.853638272	7.713073247	7.740237838
GOLT1A	7.247689876	8.41652509	7.170412764	7.643118661	7.767857214	7.49029562
GOLT1B	6.992762558	7.272146797	6.452564201	7.338346159	6.953932558	8.046304551
GON4L	9.687897336	9.743364668	9.775169318	9.856377445	9.819551978	9.81360128
GOPC	9.720067299	9.668670624	9.739082904	9.473586776	9.621302563	9.641733206
GORAB	6.394816493	6.281450143	6.405290822	6.762056895	6.671494726	7.098536191
GORASP1	8.542905356	8.565120643	8.556516861	8.611697112	8.614618216	8.797982929
GORASP2	11.41239016	11.43507056	11.40832128	11.40326995	11.43280781	11.53424062
GOSR1	9.567214348	9.660826742	9.690614943	9.770954415	9.905830821	10.00175465
GOSR2	10.33777062	10.27530346	10.24677821	10.79197554	10.63414295	10.87980634
GOT1	11.59771219	11.92317099	11.71699464	9.777226666	9.973986598	9.842902506
GOT1L1	0	0	0	1.537707601	0	0.97949169
GOT2	13.20477155	13.13924822	13.15755129	13.11603883	13.18188982	12.57501341
GP1BA	4.93256108	4.581816762	5.084865515	4.575308506	4.907087166	4.208819233
GP2	0	0	0	0	0	0
GP5	5.634708148	4.733112452	6.198994148	5.322585286	5.295921197	4.604219237
GP9	3.285723553	3.534965263	3.504901033	2.746309369	3.65553904	0.97949169
GPA33	2.566351635	1.467388886	4.439916709	6.405080774	6.440488828	5.047382587
GPAA1	9.440058584	9.277493388	9.236756374	8.945473993	8.864884318	8.953123249
GPALPP1	8.693462949	8.67823407	8.761253752	8.494771618	8.588767558	8.679886136
GPAM	11.18723624	11.52639301	10.83357864	12.01600393	11.92851439	11.23773464
GPANK1	7.521220288	7.106471348	7.072937503	7.058330574	7.107471268	6.602962863
GPAT2	5.411860631	5.681125274	4.869540532	5.65782661	5.701748498	5.004351186
GPATCH1	8.311608556	8.412793655	8.420477629	8.16238735	8.475774099	8.182829472
GPATCH11	7.333371381	7.383096945	7.27930424	7.513868348	7.479820818	7.566232857
GPATCH2	8.65678203	8.649983988	8.467263926	8.467880029	8.342899682	8.0249332
GPATCH2L	8.151531932	8.077854379	8.33896216	8.290690732	8.499091874	8.410018487
GPATCH4	6.150100131	6.641715701	6.627540039	6.723600111	6.319963231	7.368325081
GPBAR1	1.066276245	0	2.252306441	3.634589598	2.495862459	1.557552786
GPBP1	10.96601817	11.18404702	11.06982146	10.5841004	10.88751526	10.79870157
GPBP1L1	10.71264301	10.71324199	10.73505568	10.65052125	10.78025081	10.44253268
GPC1	2.271746929	2.179644607	1.934829529	5.422004784	2.495862459	3.547138381
GPC2	2.693789666	2.436434845	0.956881746	2.525648006	2.765708193	2.55061821
GPC3	5.35514965	5.523964823	4.915253398	7.786821058	5.824967614	5.514167907
GPC4	11.0525332	11.19114414	11.30102417	10.31444142	10.72297661	10.56141345
GPC5	1.066276245	0	0	0.964704723	1.731325344	0
GPCPD1	8.946349752	9.117060823	9.750161589	9.10107875	9.290774875	9.62939531
GPD1	13.9281548	13.8053376	13.66031983	13.64180881	13.61425516	13.70541493
GPD1L	7.328469721	7.450165022	7.789336049	7.436721452	7.849951584	7.262733613
GPD2	7.499579118	7.837388568	7.739381125	8.729588439	7.906852628	8.397600263
GPER1	2.098306512	2.179644607	3.243362662	3.519580194	2.163656693	2.77201725
GPHA2	1.672671075	1.467388886	1.934829529	1.537707601	1.111140522	2.55061821
GPHN	10.93612146	10.92714363	10.94521262	10.63592721	10.88751526	10.14111806
GPI	11.1387097	11.10705154	11.52717363	11.41839769	11.28234186	11.66950658
GPIHBP1	1.066276245	0.912730213	1.527180285	4.102514406	1.111140522	2.55061821
GPKOW	9.237940896	9.182074947	9.22545989	9.103576704	9.219565165	9.246467072
GPLD1	12.99119601	12.94849981	12.80233106	11.8042931	12.4930279	11.57708647
GPM6A	8.957504731	9.11935215	7.807632025	6.079303058	5.457004868	5.047382587
GPM6B	5.192024404	4.527640964	5.499277043	7.068595199	4.597130089	5.766790752
GPN1	8.398365792	8.393990327	8.198126535	7.951173869	8.230367249	8.23028629
GPN2	7.428061656	7.51425325	7.062817729	7.521360908	7.885776853	7.816849267
GPN3	7.900562983	7.960071235	7.825698877	7.736206262	7.713073247	7.733666053
GPNMB	9.433225624	8.864597079	9.745423995	13.6229965	11.52826663	12.68640159
GPR107	9.716319619	9.758144494	9.837340374	9.844479484	9.606349166	10.36386001
GPR108	10.08516611	10.17863691	10.2897134	9.673443491	10.10133844	9.930272935
GPR119	1.066276245	2.179644607	2.252306441	2.525648006	1.111140522	1.969127164
GPR132	3.928112492	3.831783288	3.918066304	3.933096744	4.107879424	4.604219237
GPR135	2.91917395	3.640836412	4.238869894	3.394601987	3.899365351	3.133261758
GPR137	6.967761597	6.679473867	6.43697789	7.118850614	6.654980548	6.687003412
GPR137B	6.942319735	6.810034434	6.968396047	8.152770976	7.820636733	8.276231624
GPR137C	0.629483215	2.654350542	0.956881746	0.964704723	1.111140522	0
GPR141	1.401101906	2.436434845	3.243362662	3.257761394	2.495862459	1.557552786
GPR143	0	0.912730213	0.956881746	2.746309369	1.731325344	1.557552786
GPR146	10.03865516	10.04279505	10.51054574	8.384060221	8.677288202	8.669594092
GPR149	0.629483215	0	0.956881746	1.537707601	0	0
GPR15	1.066276245	1.867032381	1.527180285	2.265033597	1.111140522	0
GPR150	1.401101906	0	0.956881746	0.964704723	0	0
GPR151	3.439116891	3.010929964	2.923675715	2.525648006	3.516200722	3.961304611
GPR153	4.678944213	5.578276273	4.559897754	7.346805218	4.373145633	5.714351035
GPR155	10.10393241	10.01352879	10.26675334	9.450224384	9.810260565	9.182759394
GPR156	0	0	0	2.525648006	1.111140522	0
GPR157	5.296117874	5.315950661	5.2721872	5.422004784	4.597130089	4.660738363
GPR158	4.516042241	4.221265925	6.585745135	5.573845217	5.337909413	4.130939072
GPR160	3.875315	4.151330537	4.309044931	3.394601987	3.65553904	3.284800613
GPR162	3.114058861	3.160830437	3.243362662	3.519580194	2.765708193	3.547138381
GPR165	0.629483215	0	0	2.746309369	0	0
GPR17	6.317766179	5.910121608	5.200150155	5.100483262	5.601895678	4.818113067
GPR171	4.615973088	4.634031578	4.670662222	4.837855314	3.782597136	4.42002298
GPR173	0	0	0.956881746	1.537707601	0	0
GPR174	4.79719597	4.995085103	5.437958162	4.789029794	4.290027418	4.767538554
GPR176	3.285723553	2.843628937	2.512365744	6.558620844	1.731325344	4.715126512
GPR18	5.771015389	5.867138231	5.913844885	5.684768079	5.733553867	5.16927325
GPR180	8.955916433	8.894337007	8.884158374	8.792867633	8.991951527	8.898352206
GPR182	9.457000726	9.258907901	9.243492049	9.524808677	9.604200257	9.51141254
GPR183	5.170273111	5.46752852	5.2721872	6.177415601	5.764673159	6.109024913
GPR19	5.393203573	5.822834784	5.958196301	5.65782661	5.938485825	5.766790752
GPR20	0	2.179644607	1.527180285	0	0	0
GPR21	5.934780241	5.845156564	5.979870976	5.684768079	6.018122119	5.659933085
GPR22	6.215279422	6.728328388	6.305826745	6.177415601	6.735723618	6.299054951
GPR27	2.426556201	0	1.527180285	1.946727903	1.111140522	0.97949169
GPR31	4.371028155	4.351720656	4.915253398	3.741103698	2.163656693	1.969127164
GPR34	4.709428179	5.25056006	5.044295053	5.787768073	4.451734888	3.421924194
GPR35	2.693789666	2.179644607	3.243362662	2.746309369	2.765708193	4.048613644
GPR37	4.481132221	4.000386083	4.37596429	5.906966817	5.457004868	5.129776325
GPR37L1	1.672671075	0	0.956881746	2.525648006	0	1.557552786
GPR39	6.058344403	6.406799572	6.063453063	7.346805218	7.166917378	7.877724046
GPR4	4.90648511	4.780212727	4.439916709	5.515012528	5.882842952	6.168707238
GPR52	6.52905246	6.666997291	6.142456878	5.762699237	6.340763109	6.402112773
GPR61	0	0	0	0	0	0
GPR63	2.271746929	0	1.527180285	3.106568135	1.731325344	1.969127164
GPR65	4.445356463	4.221265925	5.306900272	4.180303248	4.107879424	5.207717614
GPR68	6.127702474	6.126047299	6.935497081	5.995706699	5.63595365	4.818113067
GPR75	1.066276245	1.467388886	3.092356064	1.537707601	2.163656693	2.288973388
GPR81	4.550127437	4.733112452	4.869540532	2.265033597	2.495862459	3.133261758
GPR83	1.066276245	0.912730213	0	0.964704723	0	0
GPR84	1.401101906	0	0.956881746	0.964704723	1.731325344	1.557552786
GPR85	1.066276245	0	2.252306441	1.537707601	0	0.97949169
GPR87	0.629483215	0.912730213	0.956881746	2.525648006	3.516200722	3.133261758
GPR88	4.852875171	4.780212727	5.528986053	4.631779526	4.526263335	3.421924194
GPR89B	10.38633812	10.32677489	10.38620423	10.03711508	10.08755992	9.756396253
GPRASP1	8.047991875	8.390200073	8.239145693	8.583342096	8.213549945	8.103493964
GPRC5A	1.401101906	2.654350542	1.934829529	3.519580194	3.516200722	4.818113067
GPRC5B	3.202442976	2.179644607	2.512365744	4.575308506	3.65553904	2.288973388
GPRC5C	10.6614261	10.63692956	10.46804275	9.726268109	10.04541676	9.905636374
GPRC5D	2.098306512	0	1.527180285	1.537707601	2.163656693	2.288973388
GPS1	10.11108571	9.946715674	9.89409157	9.845972107	9.828783935	9.993526553
GPS2	8.291599571	8.164725798	7.951697203	7.629316216	7.913810017	8.211490473
GPSM1	5.972973215	5.681125274	5.614609767	6.573113016	5.63595365	7.035813643
GPSM2	8.216648006	8.169156234	8.317842739	7.536230291	8.083841478	7.098536191
GPSM3	6.215279422	5.910121608	6.498337576	6.823957649	6.1653085	5.890111855
GPT	11.81610398	12.03328802	11.551804	10.33371975	10.30160793	10.29968272
GPT2	12.71974014	12.38473523	12.26532331	12.06200391	12.22655529	11.05542193
GPX1	13.84559385	13.50043348	13.79010857	13.87698738	14.05990268	13.26075946
GPX2	3.928112492	3.739466627	2.923675715	5.65782661	6.141796747	7.178137404
GPX3	8.879222463	8.496265704	8.667531458	11.35061572	8.480467901	8.829141906
GPX4	12.43196985	12.3782921	12.10813403	11.91082297	12.09385854	11.55675366
GPX7	5.255377249	5.378505481	5.12432622	6.787136798	4.664678171	5.317261465
GPX8	5.895548611	5.182064311	5.044295053	6.871634374	5.63595365	5.792312721
GRAMD1A	8.40769116	8.263334378	8.372123061	8.528625938	8.301058575	8.148655716
GRAMD1B	6.337417964	6.144164334	6.52806574	7.027091097	6.1653085	6.482705061
GRAMD1C	10.59307763	10.73432413	10.6370022	9.845972107	9.962289395	9.764478336
GRAMD3	8.909078289	8.649983988	9.000063778	9.125865772	9.005041384	9.008615261
GRAP	5.374302076	6.051214566	5.820829424	6.233232246	5.114564504	5.842040845
GRAP2	4.251821668	3.739466627	4.959562192	3.840291658	3.65553904	3.133261758
GRASP	6.43185151	5.888789993	5.891147177	6.304446256	6.298859081	6.1291946
GRB10	6.595844958	6.5495692	6.483240576	7.513868348	6.319963231	7.206890847
GRB14	11.03946971	10.97157475	10.79512586	10.50316583	10.5706282	10.59895883
GRB2	10.93974195	10.79649892	10.86522179	10.83394946	10.91638129	10.77008565
GRB7	10.11962312	10.04520731	9.710197953	9.055359803	9.485468868	7.727064196
GRCC10	10.79623263	10.74993599	10.51797246	11.02263546	11.02478889	10.19593232
GREM1	3.285723553	3.160830437	2.732629329	5.252283083	4.201826159	2.288973388
GREM2	7.077004011	7.204692465	8.505125893	7.186390943	7.41264498	7.342642865
GRHL2	5.148188849	5.408794308	5.771971652	6.749351529	6.340763109	6.49829702
GRHL3	3.36445794	3.420705155	3.504901033	3.741103698	2.992946235	2.963916844
GRHPR	13.86883247	13.68219923	13.72180749	12.47301804	12.90952641	12.11825283
GRIA1	1.401101906	0	0	1.946727903	0	0
GRIA2	3.704234154	3.010929964	5.796607353	4.254111499	4.007386205	3.133261758
GRIA3	7.333371381	7.528116559	6.52806574	8.611697112	8.230367249	8.536226173
GRIA4	4.028242103	2.843628937	3.243362662	5.287862369	3.361951928	4.42002298
GRID1	1.90112899	0	2.252306441	2.265033597	1.111140522	0
GRID2IP	1.066276245	2.436434845	0.956881746	1.537707601	1.111140522	0
GRIK2	1.401101906	1.467388886	2.252306441	0	0	0
GRIK3	3.019904634	3.160830437	2.252306441	2.746309369	1.731325344	1.557552786
GRIK4	2.426556201	4.077831513	3.092356064	4.738493801	3.899365351	2.288973388
GRIK5	4.678944213	4.351720656	4.959562192	6.119352242	5.252674229	4.208819233
GRIN1	1.401101906	0	0	1.946727903	2.163656693	0.97949169
GRIN2A	2.098306512	2.654350542	0	0.964704723	1.731325344	1.557552786
GRIN2B	3.019904634	0	0	2.525648006	2.765708193	2.55061821
GRIN2C	1.066276245	1.467388886	1.934829529	2.265033597	3.189214877	2.288973388
GRIN2D	4.768529241	4.581816762	4.915253398	4.391282756	4.373145633	4.715126512
GRIN3A	0	0	0	0.964704723	0	0
GRIN3B	4.678944213	4.82582379	4.501154143	4.837855314	4.907087166	5.047382587
GRINA	12.27283742	12.22846998	12.25424916	12.07860495	11.98328241	11.91143946
GRIP1	2.693789666	0.912730213	2.252306441	3.106568135	1.731325344	0
GRIP2	1.672671075	1.867032381	2.252306441	1.946727903	0	2.288973388
GRIPAP1	9.378550751	9.395630295	9.345107538	9.169436697	9.36118177	9.170646605
GRK4	6.150100131	6.615983167	6.746116697	6.233232246	6.141796747	6.1291946
GRK5	7.687403879	7.659881076	7.505359714	8.891567096	8.322130808	8.631215697
GRK6	9.405565483	9.281591182	9.232248389	9.53964275	9.388909215	9.790040886
GRM1	1.066276245	0.912730213	0.956881746	3.741103698	1.731325344	0.97949169
GRM3	1.672671075	0.912730213	0.956881746	1.946727903	1.731325344	1.969127164
GRM4	1.672671075	0	0.956881746	1.537707601	0	0
GRM5	1.672671075	0	0	2.265033597	1.111140522	1.557552786
GRM6	1.066276245	0.912730213	0	2.265033597	1.111140522	0
GRN	11.26208557	11.20145445	11.67608831	12.13433301	11.53505084	11.62891414
GRPEL1	10.82261747	10.78644092	10.84911899	10.64881195	10.7630171	10.40476709
GRPEL2	8.77498989	9.075182171	9.124475521	8.329620465	8.783659542	8.782147391
GRPR	1.672671075	1.467388886	1.934829529	2.525648006	0	0.97949169
GRSF1	10.85408164	10.87588994	10.93415246	11.02658976	11.03599209	10.92665527
GRTP1	7.675872347	7.521201556	6.27108752	6.940319427	7.300325783	6.226018357
GRWD1	8.69536793	8.748011511	8.713537297	8.400405863	8.517478487	8.907139705
GRXCR1	0	1.467388886	1.527180285	0.964704723	0	0
GSAP	11.44445883	11.55545187	11.75323753	10.85411637	11.37537306	11.56510629
GSDMA	1.401101906	0	0	0	1.731325344	0.97949169
GSDMC	1.90112899	0.912730213	1.934829529	0.964704723	0	0.97949169
GSDMD	9.316780458	9.218867522	9.424311312	8.676887501	8.914289024	9.075107111
GSG1	0	1.867032381	0	1.537707601	2.495862459	1.557552786
GSK3A	9.301853682	9.240079858	9.126906091	9.333773788	9.494778683	9.380813496
GSK3B	9.674439514	9.758144494	9.633641144	9.414455756	9.753219242	9.646988746
GSKIP	7.691227331	7.471845638	7.620226011	7.66357785	7.588167281	7.992270591
GSN	8.57636899	8.279816238	8.057412204	8.847538878	7.57066521	8.093263096
GSPT1	12.85594739	12.85758092	12.69052498	12.74091233	12.86848573	13.21872933
GSPT2	2.91917395	3.739466627	1.934829529	3.840291658	0	2.77201725
GSR	11.51949504	11.44469579	11.26451296	11.03184537	11.31161102	11.3670328
GSS	10.05951203	10.35232506	10.16989659	10.19537027	10.25305781	11.77847916
GSTA1	14.47188343	14.2458509	14.23260533	13.90464537	14.53561238	13.48690108
GSTA2	6.467959559	7.059514565	6.720595738	4.686123128	5.567014213	4.767538554
GSTA3	6.743085188	6.576502765	7.189141716	9.792789017	9.551642191	9.8731162
GSTA4	10.7975634	11.11511089	11.12253559	10.99666486	11.16624078	10.61155864
GSTA5	2.271746929	1.467388886	0.956881746	0.964704723	1.111140522	0
GSTCD	7.162117297	6.821337955	7.654323776	7.780590471	8.202228503	8.706977949
GSTK1	11.23385588	11.27472128	10.73982738	10.84667997	10.81504202	10.27952095
GSTM1	14.54992464	14.30334886	14.07420167	14.60877667	14.76187715	14.62146888
GSTM2	13.84987614	13.82345701	13.27808251	14.52751018	14.5846656	14.25331047
GSTM3	6.0934402	5.8001622	5.528986053	11.8529845	10.16395347	11.72977637
GSTM4	10.21433529	10.03674668	9.985321351	10.66665941	10.79822134	10.40269727
GSTM5	4.251821668	5.072808076	4.501154143	4.455268606	3.782597136	3.769032999
GSTM6	4.550127437	5.604684032	4.165106123	2.525648006	3.189214877	2.963916844
GSTM6L	0	0	0	0	1.731325344	2.55061821
GSTM7	10.12458004	9.876657457	9.869627857	9.602806207	10.17122981	8.325136846
GSTO1	11.25306029	11.23565158	11.39980406	10.75431846	10.71104409	10.75393919
GSTO2	5.374302076	5.25056006	5.58662939	5.883901949	5.567014213	5.281663092
GSTP1	8.687732869	8.588463951	8.471095151	9.989288793	9.037255663	8.634747136
GSTT1	9.310579726	8.977522533	9.491868938	9.25281911	9.393893811	9.604398392
GSTT2	11.1712414	10.94662986	11.0647595	10.75590728	11.17567796	10.41609833
GSTT3	11.93313212	11.48123157	10.75090038	8.604660433	8.886265257	9.976928231
GSTZ1	13.26789912	13.19217862	13.20735186	12.6905015	12.98516999	11.97306701
GTDC1	7.740031525	7.881254024	7.989584914	7.81147776	8.257967653	7.61710658
GTF2A1	8.941542517	8.995097211	8.946030272	8.795959892	9.02445614	9.267092771
GTF2A1L	0	2.436434845	0	0.964704723	0	0
GTF2A2	8.928644356	8.78022678	9.039300957	8.716592585	8.553563311	8.967197636
GTF2B	8.525877892	8.62439982	8.660837777	8.408509757	8.52658466	8.659228097
GTF2E1	7.672007929	7.621599721	7.497867613	7.786821058	7.432159359	8.173147862
GTF2E2	8.783969407	8.891658569	9.119602061	8.992056292	8.991951527	9.082884055
GTF2F1	8.345970106	8.405301707	8.388421992	8.706768288	8.549101759	9.316303528
GTF2F2	8.213992713	8.146866732	8.12219332	8.416568383	8.48980994	8.816758953
GTF2H1	9.58787143	9.747814536	9.693897294	9.649710259	9.71787953	9.885026705
GTF2H2	7.92349833	8.204118279	8.221058784	8.047728884	8.332552618	8.192446543
GTF2H3	7.367224471	7.528116559	7.633961975	7.984082135	7.752415773	7.865752847
GTF2H4	8.029989012	7.886644603	8.363904019	7.636233945	7.805752865	8.056872668
GTF2H5	8.627149888	8.591768089	8.834462059	8.646374717	8.677288202	8.368201833
GTF2I	11.88073068	11.83076379	11.70443728	11.557904	11.70410686	10.94526144
GTF2IRD1	9.343751444	9.225264035	9.443938448	9.785028825	10.16832368	9.361761566
GTF2IRD2	6.485680247	6.376468392	6.771194032	6.859862087	6.751343786	6.617314008
GTF3A	8.805294926	8.768595198	8.887029052	9.125865772	9.053097013	9.253375121
GTF3C1	11.43963692	11.37640933	11.51748043	11.0166836	11.10828334	10.49787461
GTF3C2	10.15949982	10.26706025	10.21285915	9.809715916	9.983937838	9.892421145
GTF3C3	9.108105747	9.155526944	8.849257162	9.23013657	9.623426167	9.194771331
GTF3C4	8.985799073	9.007520755	8.843357316	8.532338955	8.896838063	8.693495635
GTF3C5	7.92349833	7.595502588	7.989584914	7.81147776	7.864388621	8.04099132
GTF3C6	8.421567157	8.548212533	8.482528156	8.436520186	8.418223995	8.490182364
GTPBP1	9.137828922	9.079895841	8.901297383	8.928667363	9.18834673	9.027543958
GTPBP10	8.20866742	8.020164466	8.165396389	8.103703463	8.046344361	8.225610243
GTPBP2	8.47355543	8.527657705	8.467263926	8.487139319	8.452073247	8.901287324
GTPBP3	7.111654179	7.030588928	7.082986785	7.148184474	7.166917378	6.588467525
GTPBP4	9.080675286	9.711825254	9.214074254	8.752053241	9.090421277	9.338128932
GTPBP6	9.739584473	9.674915168	9.734308728	9.595725922	9.753219242	9.111046134
GTPBP8	7.011233001	6.752148944	6.557193674	6.883311377	7.095282353	6.817029878
GTSE1	5.650505139	5.604684032	4.959562192	7.380154023	6.1653085	7.981216633
GUCA1B	1.401101906	0.912730213	1.934829529	0	2.163656693	1.557552786
GUCA2A	0.629483215	0.912730213	0	1.537707601	2.495862459	0
GUCD1	8.90084679	8.575171202	8.860984963	8.295068498	8.40347047	8.838359866
GUCY1A2	7.873896765	7.471845638	7.681033376	7.286522992	7.713073247	6.85385754
GUCY1A3	8.780384304	8.791765332	8.599154626	8.77103423	8.108308835	8.077779457
GUCY1B2	10.95015039	10.86977863	10.80578399	10.12211219	10.76012469	9.151052092
GUCY1B3	7.804991684	7.797880774	7.661047678	7.940035495	7.342187843	7.434656497
GUCY2C	0.629483215	0	0	6.529192319	5.531268444	9.305265748
GUCY2E	1.401101906	1.467388886	0.956881746	4.686123128	1.731325344	1.557552786
GUCY2G	2.566351635	2.654350542	2.923675715	1.946727903	3.189214877	1.969127164
GUF1	9.921478024	9.911450835	9.820921555	9.881339439	9.900586953	9.584449531
GUK1	9.532469941	9.321941412	9.410411692	9.755153438	9.599892814	9.930272935
GULO	13.56288928	13.71438576	13.10504569	13.85510294	13.00851288	12.16326766
GULP1	6.046453481	6.376468392	6.405290822	6.836025352	5.764673159	5.544522991
GUSB	9.840299541	9.919362297	10.17107472	10.06814056	9.783921676	9.613375663
GXYLT1	9.890218087	9.945424825	9.847692256	9.696792607	9.813984314	9.979707913
GYG1	7.588368046	7.555449816	7.825698877	8.33813069	8.150152934	8.248840376
GYLTL1B	7.023416551	6.763913338	7.198415798	6.49915098	6.533764502	6.434891887
GYPC	9.341320266	8.724121973	8.789144009	9.572472034	9.743489173	9.761250934
GYS1	7.437197637	7.51425325	7.322356876	7.917497398	7.631015475	7.077930187
GYS2	11.48136107	11.81211694	11.77703229	10.71728401	10.8371688	11.01872762
GZF1	9.204890384	9.133024214	8.989417763	8.911662634	8.917754028	8.862656976
GZMA	5.868788682	6.070289782	6.288561692	3.634589598	4.451734888	4.048613644
GZMB	2.426556201	3.918546289	4.915253398	3.257761394	3.516200722	4.484070599
GZMC	1.066276245	0	4.559897754	1.537707601	1.731325344	3.421924194
GZMF	0	0	0.956881746	0	0	2.288973388
GZMK	4.481132221	4.412775527	5.979870976	4.516536691	4.373145633	4.208819233
GZMM	5.393203573	4.527640964	5.695435177	4.455268606	3.899365351	4.660738363
H19	3.439116891	3.160830437	3.504901033	6.321713744	3.189214877	4.42002298
H1F0	10.21698995	9.838224785	9.937661194	10.05658406	9.866925692	8.97278917
H2AFJ	10.19292027	9.95571942	10.14012623	10.4343862	10.2856054	10.11607127
H2AFV	9.195498924	9.110164924	9.179368083	8.777306134	8.669087833	8.303112493
H2AFX	7.283588834	7.628050904	7.141855408	7.871336597	7.479820818	8.280746695
