NAME	W32_WT1	W32_WT2	W32_WT3	W32_KO2	W32_KO3
EIF4H	11.66142413	11.4347735	11.40481433	11.57201206	11.63112664
EIF5	12.82631163	12.54535813	12.58534096	12.69106705	12.79508105
EIF5A	12.56974106	12.54756391	12.48011301	12.60107681	12.82891509
EIF5A2	4.139319119	5.77773094	5.292883233	5.589106089	5.861600468
EIF5B	10.97312618	11.08260463	11.03212081	11.01292663	11.06089697
EIF6	9.951311972	9.707991559	9.51744186	9.711643221	10.15976274
ELAC1	7.152674103	7.371857514	7.293030494	7.121757721	6.80486536
ELAC2	10.0828905	9.7460512	9.730475829	9.87746614	9.794662899
ELANE	1.027780542	0	0	0	0
ELAVL1	10.49274937	10.23635576	10.54294758	10.44819087	10.58652239
ELAVL2	1.027780542	0	4.177176911	5.942370073	5.48879195
ELAVL4	0	0	0	0	0
ELF1	9.403681562	9.513086842	9.367415265	9.534989867	9.422172938
ELF2	9.691593012	9.89669049	9.790666877	9.403930533	9.525374073
ELF3	5.608475696	5.482177868	4.651227238	6.699303109	7.968607703
ELF4	6.754956629	7.000367691	7.062902223	6.784021937	6.80486536
ELF5	1.621885605	4.191912958	3.466412722	2.514452048	0.762900456
ELFN1	1.027780542	0	0	1.747130845	0.762900456
ELK1	8.546739321	8.727119202	8.569899527	8.59524426	8.485865692
ELK3	8.518407623	8.744315474	8.683615671	9.044832968	8.93112812
ELK4	11.24545514	11.19381201	11.0984479	11.29184613	11.29777679
ELL	9.257068372	10.0456166	9.442294522	9.557727302	9.607575855
ELL3	6.263759687	6.681253895	6.902430777	6.844448147	6.342401001
ELMO1	6.79599846	6.977281123	7.029986272	7.246425107	7.30197361
ELMO2	9.186796933	8.634236745	8.984942091	8.822538135	8.751498895
ELMO3	9.789682471	9.961356783	9.882650553	9.522715101	9.407442939
ELMOD1	0	0	0	0	0.762900456
ELMOD2	9.566714911	9.533014326	9.785745768	9.577147313	9.433849603
ELMOD3	7.367579526	8.198116792	8.162468602	7.113596407	6.990259064
ELMSAN1	9.158225856	9.472386608	9.585096165	9.474138765	9.709563698
ELN	8.493672457	6.131460851	6.136850987	9.134279762	9.176744217
ELOF1	8.922199336	8.849768628	8.715018173	8.734805026	8.788349292
ELOVL1	9.711394179	9.249644642	9.687148121	9.853162895	9.723901931
ELOVL2	10.51647738	10.82658199	10.48441819	10.93343854	10.46517221
ELOVL4	0	0	0	0.836436669	1.921282022
ELOVL5	12.00083213	11.40372339	11.88687564	12.14610366	12.3222422
ELOVL6	7.224586187	8.28058339	9.733886479	11.10945074	10.54270916
ELOVL7	0	2.604380965	1.003843787	4.062871762	4.626121144
ELP2	10.12778863	10.18312215	10.29307344	10.25209634	10.23009201
ELP5	8.163365024	8.261599287	8.100406453	8.041121756	8.087959215
ELP6	6.698352324	6.530811932	6.416978211	6.525655202	6.94201329
EMB	6.726932068	5.855755958	4.651227238	6.410457682	6.461272167
EMC1	10.54283866	10.51811058	10.53025369	10.77945538	10.52507735
EMC10	9.765778225	9.761336217	9.702896415	9.717040148	9.572352534
EMC2	9.30997642	9.529050789	9.607580334	9.301676194	9.205979685
EMC3	9.961870577	10.00195857	9.973453987	10.00868208	10.02053858
EMC4	8.803103495	8.896665879	8.91154322	8.644224893	8.786073514
EMC6	9.28376492	9.167888445	9.016091114	9.068247883	9.432395178
EMC7	10.61819681	10.67968155	10.81985041	10.33691763	10.29475236
EMC8	8.534665228	7.930065396	8.157397518	8.176561135	8.338353568
EMC9	4.753397542	5.34462186	5.25540336	5.053589585	4.952643171
EMCN	7.183933485	7.506957797	7.607550732	7.080481476	7.447312884
EMD	8.020604502	8.017533895	7.808542923	7.714099397	8.160030603
EME1	2.630970595	3.190628783	3.814485252	3.762364685	4.147760049
EMG1	8.594049875	8.648921389	8.27443904	8.384174844	8.564984388
EMID1	6.076573041	5.695243626	5.914440333	5.214870024	4.851796438
EMILIN1	10.39818038	9.922603739	10.19006512	10.38348045	10.34199521
EMILIN3	1.027780542	3.342888803	1.590085277	3.012695412	2.994396372
EML1	6.754956629	6.607993007	6.274364456	6.525655202	7.1545188
EML2	8.136985999	8.600639385	8.32506597	8.615614543	8.480245908
EML4	10.29816566	10.36643893	10.56704938	10.40954728	10.72898462
EML5	8.878284262	9.658053001	9.603857223	9.068247883	8.897790478
EMP1	7.043295661	6.465949123	6.562184752	8.944879203	9.645729981
EMP2	5.936763742	5.830213631	5.961750165	6.976316184	6.571090128
EMP3	5.781937464	6.022910251	5.865526332	7.268646738	7.724264257
EMR4	7.273842293	8.358589873	8.142076431	7.080481476	5.046898776
EMX2	0	0	1.003843787	0	0
EN2	0	1.011682414	1.590085277	2.301052506	0
ENAH	6.244120879	5.380259851	4.814758793	5.541229565	6.592085089
ENAM	1.621885605	4.269983026	3.176751336	3.146711146	2.555396783
ENC1	10.68617924	10.33386559	11.0984479	10.53401718	11.5496232
ENDOG	6.887452487	6.777944731	6.007557714	5.589106089	5.97782909
ENDOU	2.854656215	1.011682414	1.003843787	2.700315487	1.921282022
ENG	11.18107119	11.11138608	11.01540176	11.11763547	11.03669277
ENGASE	7.720106116	8.266368784	8.236470527	7.80306242	7.615678483
ENHO	2.041472751	1.011682414	1.003843787	2.050514694	2.164945075
ENKD1	3.751316136	4.777303262	4.530906366	4.832748346	4.256962825
ENKUR	2.854656215	1.600518125	3.328839554	3.146711146	3.517714198
ENO1	12.83720776	12.88124887	13.18384968	13.08058746	13.35452405
ENO2	6.768767375	7.514995833	7.274414179	7.664682098	8.145901483
ENO3	5.75443712	5.380259851	5.914440333	5.745170093	5.48879195
ENO4	2.630970595	4.269983026	3.814485252	4.421323801	4.705334005
ENOPH1	8.178963983	7.600578951	7.408511488	7.71948716	8.073102592
ENPEP	10.97833591	11.44900302	11.6712331	10.66474494	10.14207631
ENPP1	11.0171822	11.31845676	11.19688091	9.950305079	10.59369695
ENPP2	12.20667519	12.41799733	12.2334857	10.66614069	10.74957024
ENPP3	11.18429514	11.95215351	11.96514028	10.90357374	10.87906507
ENPP4	8.77942242	8.466148148	8.868747799	9.553208393	9.70354712
ENPP5	7.769024585	7.887358055	7.884161723	9.521173385	10.39148734
ENPP6	1.027780542	2.827324377	3.328839554	1.362480358	2.373339817
ENPP7	0	2.827324377	1.590085277	3.993407376	0.762900456
ENSA	9.381381605	9.583573247	9.204881008	9.395540532	9.482447356
ENTHD2	8.173783048	7.797952636	7.84053379	8.010681533	8.113595761
ENTPD1	8.765713782	8.527033132	8.399971994	8.675054509	9.493648081
ENTPD2	5.446067374	5.666665418	5.622230931	4.750924424	6.712016669
ENTPD3	0	1.600518125	1.590085277	0.836436669	2.555396783
ENTPD4	9.504107622	9.271160533	9.548763697	9.687104052	9.572352534
ENTPD5	11.80781934	11.57785217	12.05036092	11.79890351	11.86607829
ENTPD6	6.376289173	5.607752486	6.680027631	6.60929729	6.581625799
ENTPD7	8.628541681	8.367495866	8.588857949	8.601093749	8.865820919
ENTPD8	9.78459337	9.639790425	10.04109305	9.688478345	9.178480448
ENY2	9.552813378	9.843424415	9.777506432	9.482085129	9.5144179
EOGT	7.099021205	7.554527663	7.585066098	7.823221069	7.980599089
EP400	11.28683496	11.24786602	11.25382098	11.11457164	11.26342466
EPAS1	12.47076812	12.66125067	12.58274257	12.08845218	12.20660849
EPB41L1	8.394719559	8.817634862	8.265040179	8.77933838	8.991632847
EPB41L3	6.321121307	6.465949123	5.938289168	5.387258621	5.297537349
EPB41L4A	3.218948757	4.481652938	6.236393954	5.08732034	5.878788928
EPB41L4B	10.37917466	10.01051226	10.05751869	9.893046502	9.663195709
EPB4.1L5	10.38926769	10.75372754	10.62880861	10.25395396	9.861034143
EPB42	5.984888057	2.827324377	3.466412722	4.311446725	5.575681852
EPC1	9.502042092	9.560458319	9.483400036	9.344149314	9.2312927
EPC2	9.118330376	9.322442364	8.984942091	9.016661752	9.07042156
EPCAM	7.56253414	8.213016489	8.499509186	9.007881839	9.526737763
EPDR1	0	1.600518125	0	2.301052506	4.203394434
EPHA1	10.03797645	10.15124468	9.99635451	9.773816717	9.875020789
EPHA10	0	1.011682414	0	2.050514694	0.762900456
EPHA2	10.27899276	9.825761503	9.942834588	9.911994189	10.34431722
EPHA3	5.577423804	7.554527663	7.749108565	4.792416398	5.554445043
EPHA4	5.007489564	4.021827497	4.399630119	6.314033621	6.070504782
EPHA5	0	1.600518125	1.003843787	0	1.921282022
EPHA7	1.621885605	1.600518125	2.813938014	2.050514694	3.226937666
EPHB1	2.041472751	1.600518125	3.328839554	3.012695412	2.717032524
EPHB2	4.444779947	3.480602505	3.176751336	5.414088823	5.993694386
EPHB3	3.958322349	5.30808118	4.762281242	6.132079566	6.29196738
EPHB6	9.49166985	9.051132761	9.539048473	10.10445207	9.301488053
EPHX1	14.36585934	14.91936608	14.51887375	14.69351515	14.26050536
EPHX2	10.99091035	9.515092023	10.19006512	8.737463035	8.730349279
EPHX3	2.366123762	1.011682414	0	0.836436669	2.994396372
EPM2A	6.008361316	7.659779602	7.217078988	7.088831741	6.663250891
EPM2AIP1	10.10619428	10.12784877	10.54973677	10.56502337	10.24425306
EPN1	11.42406782	11.0372803	11.02239159	10.90061227	10.81186024
EPN2	8.408017911	8.670671847	8.762547137	8.949471781	9.283853619
EPN3	2.630970595	2.017488337	2.591363134	3.762364685	6.342401001
EPO	1.027780542	0	0	1.747130845	2.717032524
EPOR	3.751316136	2.827324377	3.006719921	3.146711146	1.259301073
EPPIN	1.621885605	2.604380965	1.590085277	0.836436669	2.555396783
EPRS	13.19106008	13.18487277	13.38461596	13.39036766	13.64717863
EPS15	9.926883838	10.05529467	10.19625964	10.33428621	10.07375131
EPS15L1	9.121024673	9.105377438	8.993504194	9.097509389	9.101868782
EPS8L1	2.366123762	3.480602505	2.813938014	4.367431054	5.135372216
EPS8L2	10.89026759	10.10140044	10.43078769	10.34391137	10.73076066
EPS8L3	0	0	1.003843787	1.747130845	3.900912618
EPSTI1	6.683847297	7.152389108	6.950129612	6.148150236	5.790722518
EPX	2.366123762	0	2.005761846	1.747130845	1.259301073
EQTN	1.621885605	4.777303262	4.399630119	1.362480358	2.164945075
ERAL1	8.70953826	8.737461542	8.683615671	8.556633303	8.419877492
ERAP1	11.19456365	11.07718601	11.21041015	11.16677846	10.95851569
ERAS	2.041472751	2.017488337	0	0	0
ERBB2	4.696730815	4.829801235	4.466760892	5.866693043	6.438268596
ERBB3	12.26873666	12.61549067	12.40615244	12.06853554	11.77921183
ERBB4	2.630970595	3.190628783	2.813938014	4.571882798	4.147760049
ERC1	10.02939714	10.28534704	10.37835898	9.956022023	10.13135943
ERC2	5.053347754	0	2.005761846	3.4871321	5.753933469
ERCC1	7.234572862	7.067490216	6.926477315	7.584279629	7.509328995
ERCC2	7.394552865	7.942038832	7.90246295	7.65346675	7.620795609
ERCC3	9.554807532	9.484717691	9.45268122	9.354575053	9.363855257
ERCC6	9.152969772	9.564336617	9.243678853	9.276310202	9.254524073
ERCC6L	3.958322349	3.480602505	2.005761846	3.920428409	4.406676985
ERCC8	7.530466262	7.449401525	7.425485096	7.596043695	7.907108543
ERF	10.15170207	10.0316772	9.711571752	9.971909985	10.05874689
ERG	7.593904693	7.797952636	7.391335801	7.692344855	7.441540593
ERGIC2	10.1778158	10.02042788	10.17634283	10.3783804	10.1606414
ERGIC3	11.05641808	10.76809137	10.77254455	10.58655905	10.32954761
ERH	9.110217161	8.924089502	9.043836387	9.038380572	9.269263377
ERI1	8.131651816	8.358589873	8.356382026	8.249136456	8.325874372
ERI2	9.171282893	10.0483884	9.172570946	8.401037899	8.578197548
ERICH1	6.513854087	6.514867569	6.329509739	6.60929729	6.840393875
ERICH2	1.621885605	3.342888803	2.328073247	2.301052506	2.717032524
ERICH4	1.027780542	0	1.590085277	0.836436669	0
ERICH6	1.027780542	1.600518125	1.003843787	0.836436669	0
ERLEC1	10.9414664	11.23758039	11.22442	10.72424531	10.60277692
ERLIN1	11.57219506	12.30577566	12.08014319	11.2954582	10.88545709
ERLIN2	10.06341243	10.30749823	10.09778275	10.14305429	9.803690811
ERMP1	9.879935434	10.01760179	9.793938316	9.793108276	9.486657825
ERN1	10.22115232	9.89669049	10.34529334	9.867793915	10.12956552
ERO1A	9.34035191	9.360857211	9.45268122	9.378612718	9.476814214
ERO1B	10.04792157	10.55561133	10.167542	10.23056	10.19106199
ERP27	0	1.011682414	2.005761846	2.514452048	7.886012121
ERP29	10.6807109	10.49289653	10.65152876	10.43433259	10.23343655
ERP44	11.06693615	11.166644	11.22017052	10.90357374	10.88917273
ERRFI1	15.47133773	15.35001589	15.46902873	14.38082149	14.46261287
ESAM	7.669470541	7.905816219	8.079111257	7.777461428	8.135213087
ESCO1	9.462224466	9.656237112	9.63884476	9.544127888	9.553744315
ESD	11.19648088	11.71675098	11.89260898	11.07413809	10.72898462
ESF1	9.266833462	9.542875791	9.433930985	9.412272025	9.508908453
ESM1	6.244120879	8.178008097	8.711562571	7.06363454	7.625894649
ESPL1	4.374261813	4.545828929	4.094689721	6.958199927	6.663250891
ESPN	1.027780542	2.017488337	1.590085277	2.864943753	3.900912618
ESPNL	0	2.340574818	3.176751336	3.269329082	3.602929464
ESR1	9.951311972	10.10938598	9.93544746	10.33954426	9.602411539
ESRP1	1.027780542	2.340574818	2.328073247	4.192506288	5.677415429
ESRP2	11.330557	11.19631345	10.85551356	11.03307958	10.85212254
ESRRA	9.181644101	9.100043836	9.046581792	9.105761955	9.121857699
ESRRB	0	0	1.590085277	2.050514694	2.373339817
ESRRG	8.501964723	9.347415521	9.42551868	8.586425316	8.524602921
ESYT1	9.570662298	9.864023738	9.637024312	9.904917937	10.17375742
ETAA1	8.05482528	7.971544758	7.701127326	7.735530767	7.91129106
ETF1	11.77398112	11.59026875	11.58981684	11.62680074	11.78149845
ETFA	12.62938438	12.60682016	12.65693235	12.37863187	12.19271563
ETFB	12.31506264	12.08396152	12.18197725	11.98879145	11.94418804
ETFDH	13.33028233	12.29414561	12.76943524	12.81797883	12.81391356
ETHE1	10.25220693	10.60633871	10.43916942	10.01088086	9.500604631
ETNK1	11.24360194	10.90590181	11.3480809	11.27913217	11.063718
ETNK2	11.80990811	11.64577312	11.38217062	11.43749386	11.07027905
ETS1	10.91454195	10.9173187	10.99848668	10.87186847	11.07820614
ETS2	10.19964677	10.48063545	10.57277438	10.96836577	11.47776466
ETV1	6.008361316	6.380541449	5.433764034	6.031704291	5.420008128
ETV3	8.912900844	9.294696662	9.456815051	9.116011719	9.081599018
ETV4	2.366123762	2.340574818	3.176751336	3.993407376	4.406676985
ETV5	6.937221584	6.855958494	6.814963914	6.994207769	7.256670277
ETV6	8.620947784	7.824067367	8.302273723	8.466585579	8.425736934
EVA1A	9.410304884	8.566240919	8.935439599	9.541088308	9.482447356
EVA1B	7.340092257	7.023090631	6.840500206	7.461041092	7.029266917
EVC	10.35190951	10.17045556	10.93248592	11.43708513	11.17051796
EVC2	6.446710658	6.546582006	7.320512157	8.230388832	8.15298334
EVI2A	5.75443712	5.232100319	5.707969821	6.240987073	5.89577501
EVI2B	6.321121307	7.089187897	6.950129612	7.046588549	6.813829851
EVI5	12.54186185	12.83062269	12.71222833	12.53844056	12.17651738
EVL	6.562237347	6.791243515	7.084436237	7.200927878	6.933813105
EVPL	0	2.017488337	2.591363134	3.762364685	5.617240036
EWSR1	11.40816242	11.61898722	11.7487207	11.67300453	11.72974417
EXD1	0	2.017488337	2.328073247	3.762364685	0.762900456
EXD2	8.020604502	7.791349418	7.834192115	8.079338507	8.042922344
EXNEF	5.339053178	5.905522725	5.365042597	5.541229565	6.129138181
EXO1	2.630970595	2.017488337	0	4.192506288	2.717032524
EXO5	7.088046963	7.289907623	6.865592345	7.121757721	7.352064626
EXOC1	8.590166049	8.634236745	8.637014644	8.721441021	8.723229942
EXOC2	9.621019028	9.975988941	9.767556711	10.05416692	9.526737763
EXOC3	9.397027693	9.160221097	9.22198359	8.996831272	9.032525269
EXOC3L1	6.578011115	7.242284572	7.11614633	6.677322587	6.78676752
EXOC3L4	4.960125714	4.880455753	4.466760892	5.723882497	5.575681852
EXOC4	8.698757416	8.896665879	9.027253335	9.078766683	9.101868782
EXOC5	9.69340439	9.428378403	9.665879366	9.62098948	9.696293949
EXOC6	8.68060836	9.222904073	9.241284317	9.208958611	9.239632628
EXOC6B	8.862270614	8.814381767	8.878025718	9.064018795	9.038273563
EXOC7	10.89814275	10.47240312	10.46607853	10.6924065	10.97159263
EXOC8	8.647353367	8.415519706	8.442283457	8.556633303	8.428657755
EXOG	5.697812023	6.045283614	5.499360291	6.065944562	6.461272167
EXOSC2	7.194204557	7.131628158	6.914504146	7.153948984	7.282731826
EXOSC3	7.816338596	7.688493185	7.680065167	7.340340058	7.752513147
EXOSC4	8.110115647	7.674207827	7.769193306	7.703263131	8.120837587
EXOSC5	9.317043127	9.217988449	8.97055802	8.529284132	8.393211455
EXOSC7	7.403433062	8.073032424	7.694140717	7.441612556	7.453062171
EXOSC8	6.861908933	7.317744696	7.217078988	6.949055769	7.175535933
EXOSC9	8.632323692	8.554590057	8.728758404	8.900504694	8.839725198
EXT1	10.45480822	10.38629309	10.36081833	10.41370785	10.34044512
EXT2	10.22616619	10.03027582	9.881113309	10.19715777	9.988236658
EXTL1	8.451480768	8.761309185	9.071058129	9.480499354	9.357738472
EXTL2	6.513854087	7.23256837	7.018845257	7.200927878	6.990259064
EXTL3	9.508229831	8.902805226	9.06023099	9.279961336	9.585498689
EYA2	3.751316136	5.695243626	4.651227238	5.723882497	5.322877367
EYA3	9.933029758	9.919579169	9.818240468	9.649494482	9.63691718
EYA4	1.027780542	0	0	0.836436669	3.602929464
EZH1	8.81978368	8.727119202	8.902479037	9.04697737	8.92493571
EZH2	7.6841201	7.695583167	7.742351031	8.156839641	7.860282332
EZR	7.734252894	7.522989332	8.002000769	8.663919817	9.152214996
F10	13.48365322	13.38836092	13.57015767	13.13237588	12.76361874
F11	12.2098425	12.34265635	12.37372486	11.49595801	11.31208291
F11R	11.50313321	11.14025427	11.65378361	11.4634141	11.58736074
F12	14.41677187	14.0529882	14.09207011	13.81063997	13.64733535
F13A1	6.497358908	3.02038256	4.399630119	4.618768989	6.472637853
F13B	12.90032291	12.84703308	12.89546814	12.40269398	12.14134101
F2	16.00743538	15.68732888	15.69365787	15.22033948	15.1077636
F2R	7.769024585	7.856059752	7.77582656	8.745407807	8.893568581
F2RL1	1.621885605	2.604380965	1.003843787	4.311446725	5.297537349
F2RL2	6.79599846	6.251781855	7.483367773	6.921270319	7.118795195
F2RL3	2.366123762	1.011682414	0	1.362480358	2.717032524
F3	6.183547618	5.666665418	5.679952557	6.752832454	7.376472685
F5	13.8489405	13.8244725	13.7901632	13.55159578	13.58439214
F7	10.74936153	10.21554407	9.948717176	10.78973619	10.34122037
F8	9.142399805	9.391742526	9.272107509	9.174065794	9.059156828
F8A1	8.84607722	8.744315474	8.749126456	8.507648224	8.732714606
F9	14.76120643	14.92917428	14.91461467	14.28118818	13.89953613
FA2H	1.027780542	0	0	0.836436669	2.373339817
FAAH	12.95589598	13.09874746	13.1577411	12.32485744	12.4098386
FAAP20	6.497358908	6.432390319	6.029927368	7.003071038	6.663250891
FAAP24	5.223460462	5.34462186	5.25540336	5.589106089	4.919804667
FABP1	15.35728111	15.54272247	16.05475855	15.09624186	14.68448715
FABP12	4.221958127	5.750755824	5.433764034	5.414088823	4.256962825
FABP2	4.960125714	4.545828929	5.25540336	8.180473289	7.223417013
FABP3	4.911153966	5.066965413	4.96162665	5.440429153	4.74336699
FABP4	5.781937464	6.482440261	6.82778856	10.07533247	10.37341044
FABP5	6.937221584	9.374174818	10.15741774	8.241666616	9.003435146
FABP7	10.81987679	9.411253819	8.868747799	6.824585966	7.600217295
FADD	6.302253048	5.666665418	6.029927368	6.537905085	6.592085089
FADS1	12.74152857	13.90677191	14.25612345	13.04964099	10.70449042
FADS2	13.31565629	14.23272314	14.66884278	13.68072285	11.80809822
FADS3	6.497358908	6.192875338	6.116090842	8.152862783	7.902913866
FADS6	11.3041275	11.49341329	11.29942059	10.86580741	10.5373069
FAF1	10.48753906	10.41342274	10.46505279	10.17183426	10.13404613
FAF2	10.28380992	10.14607828	10.22441678	10.0562975	10.16415068
FAH	13.18945655	13.51487159	13.62468498	12.48803407	12.16517886
FAHD1	10.38703089	10.08394531	10.27211373	9.566722878	9.72033071
FAHD2A	9.903600603	10.20564548	10.02308501	10.28698848	10.19020167
FAIM	7.973676313	7.737406576	8.226820185	8.289543227	8.588681631
FAM101A	1.027780542	0	3.328839554	3.4871321	3.226937666
FAM101B	3.509550417	3.828976088	2.813938014	5.635444708	5.993694386
FAM102B	8.472730844	8.167847659	8.32506597	8.652698518	8.657523745
FAM103A1	7.497669351	8.017533895	7.859393254	7.401952492	7.620795609
FAM104A	8.81978368	8.716702185	8.640653269	8.672278882	8.674848126
FAM105A	5.984888057	6.855958494	6.735525577	6.814551382	6.643273478
FAM107A	3.958322349	3.606308513	4.592320785	4.983665787	5.753933469
FAM107B	11.12714375	10.92789357	10.63611806	10.76975013	10.54068569
FAM109B	2.041472751	2.604380965	2.813938014	4.129144587	4.816551065
FAM110A	6.985330881	6.514867569	6.592560098	7.347317269	6.892098121
FAM110B	5.726402368	4.880455753	5.216923765	5.516682012	5.466226437
FAM110C	5.339053178	5.723266709	5.399812462	5.866693043	5.89577501
FAM110D	4.444779947	4.191912958	4.255201818	4.253201889	5.297537349
FAM111A	5.339053178	3.190628783	4.094689721	5.08732034	4.984750813
FAM115E	0	0	0	2.301052506	3.226937666
FAM117A	7.955677082	7.345054799	7.814998098	7.71948716	7.147444495
FAM117B	10.17392874	10.05391606	9.938406852	9.691223009	9.410400995
FAM118A	5.301542	5.270590892	5.890190624	6.423721149	6.49510408
FAM118B	7.152674103	7.522989332	7.365182675	7.435077796	7.289174311
FAM120A	12.7118996	12.77020177	12.67633961	12.56916634	12.38918295
FAM120B	9.886284199	10.17299779	10.19130616	9.840856	9.708362388
FAM122A	7.816338596	7.791349418	7.789002268	7.708691438	7.757167983
FAM122B	7.031887523	7.203020867	7.095083898	7.333328939	7.074725419
FAM126A	7.273842293	6.917894753	7.531197701	7.020635873	7.161558586
FAM126B	10.33344221	11.02677766	11.18696116	9.897806805	9.687785568
FAM127B	8.288476496	8.178008097	8.121391883	8.226609895	8.205017372
FAM129A	6.997111648	6.953819098	6.762493962	8.041121756	9.02868031
FAM129B	7.546589299	7.577737046	7.458844717	8.666711557	9.143352497
FAM129C	1.027780542	2.340574818	3.814485252	5.466297178	3.831986209
FAM131B	0	1.011682414	0	3.382336896	5.016159417
FAM132A	3.218948757	3.342888803	4.255201818	2.301052506	2.555396783
FAM133B	8.438578839	8.441056003	8.762547137	8.370541031	8.554326031
FAM134A	9.997495858	9.670700631	9.412807529	9.84702257	9.741626625
FAM134B	12.97034846	12.9443651	12.44204358	12.27701605	12.41923078
FAM134C	10.49170881	10.47240312	10.32395289	10.23432862	10.13583448
FAM135A	9.134421198	9.144763061	9.45268122	9.142325229	9.013197173
FAM136A	9.099328075	8.768051015	8.47526128	8.812489248	8.876556346
FAM13A	9.897327751	9.562398772	10.01469719	9.285420769	8.356872272
FAM13B	9.748457971	9.7460512	9.963319556	10.22204444	10.10695136
FAM149B1	8.734384619	8.798005343	8.662294388	8.592310598	8.390217906
FAM150B	2.854656215	1.600518125	3.176751336	2.864943753	2.862369745
FAM151A	3.371554227	2.604380965	3.70752796	4.52342152	4.453317489
FAM151B	6.480672946	6.514867569	6.416978211	6.488268828	6.354738665
FAM160A1	8.394719559	8.713213064	8.640653269	8.31111541	8.120837587
FAM160A2	8.6017863	8.261599287	8.458866594	8.589370958	8.609423965
FAM160B2	8.796377045	8.734022327	8.789019671	8.80490638	8.89145299
FAM161A	0	1.011682414	0	2.301052506	1.259301073
FAM162A	9.81486213	9.730602507	9.920558753	9.39048301	9.077882813
FAM163A	0	0	0	0	0.762900456
FAM163B	2.854656215	1.600518125	1.590085277	3.993407376	2.373339817
FAM166A	2.041472751	3.190628783	3.592001638	3.146711146	2.717032524
FAM167A	5.097793068	7.034319284	6.592560098	6.50083891	5.716181688
FAM168A	10.45587573	10.44321432	10.2146852	10.06901534	9.950121899
FAM168B	10.46968191	10.21554407	10.22077513	10.52788871	10.68934823
FAM170A	0	0	0	1.362480358	0.762900456
FAM172A	9.615297541	10.07717515	9.826251058	9.638159976	9.582879024
FAM173A	8.316955172	8.322405721	8.212222548	7.84310192	8.039105031
FAM173B	7.802977898	8.172936823	8.062931009	7.919993934	7.724264257
FAM174A	7.367579526	7.193035673	7.007617538	7.530120955	7.475832907
FAM175A	6.835904956	7.432526128	7.665850936	7.461041092	7.406413276
FAM175B	10.0676085	10.01901553	9.954575876	9.845791363	9.77758177
FAM178A	10.09527467	10.28769482	10.24488098	10.20101454	10.18761764
FAM178B	0	0	0	0	0.762900456
FAM180A	7.008796995	6.110394314	6.622309069	7.818207752	6.990259064
FAM184B	1.027780542	2.017488337	1.003843787	2.700315487	2.373339817
FAM185A	8.032101855	7.261522843	7.658690956	8.234157898	7.67099273
FAM186B	0	2.340574818	2.328073247	2.700315487	2.164945075
FAM187A	1.027780542	1.011682414	1.590085277	0	0
FAM188A	10.70425879	10.67699744	10.86254161	10.53401718	10.55010439
FAM189B	6.141704741	5.066965413	6.007557714	5.905027709	5.912563426
FAM192A	8.451480768	8.461996314	8.417045775	8.485682899	8.366043239
FAM193B	8.330986434	9.131753625	9.327337498	8.827536453	8.749164191
FAM195A	7.842694428	8.820880638	8.62236767	7.792876473	7.940234004
FAM195B	7.480987001	7.336008752	6.984896512	7.517804515	7.666050887
FAM196A	4.753397542	6.110394314	6.433853077	5.827311894	6.571090128
FAM198B	7.676813915	7.771356465	7.77582656	8.697069351	8.570284182
FAM199X	6.924939342	6.941943433	7.073709407	6.824585966	7.14033533
FAM19A4	0	0	0	3.146711146	3.517714198
FAM19A5	2.366123762	2.017488337	1.590085277	2.050514694	3.427147819
FAM203A	8.19950365	8.034408767	7.607550732	7.98406875	8.218581897
FAM204A	7.273842293	7.506957797	7.338546678	7.613511864	7.429926262
FAM205C	0	0	1.003843787	0	0.762900456
FAM207A	7.874976238	8.011864789	7.871830641	7.952387034	7.842870618
FAM209A	1.027780542	1.600518125	0	1.362480358	0
FAM20A	9.769217463	9.349664518	9.29998678	9.132261365	9.040184582
FAM20B	10.93229166	10.42199758	10.5954499	11.02874598	10.86025826
FAM20C	9.972352468	9.643461481	9.588867945	10.0272657	9.939922059
FAM210A	11.81615632	11.7964036	11.78081438	11.59234364	11.26587653
FAM210B	11.6488767	11.21184994	10.91155521	11.54229785	11.06089697
FAM212A	3.751316136	1.600518125	3.176751336	3.4871321	3.831986209
FAM212B	3.371554227	3.928621808	1.590085277	3.762364685	4.406676985
FAM213A	8.558713203	9.075795565	9.043836387	8.100140597	8.069364408
FAM213B	7.991453747	7.554527663	8.052042475	8.495137589	8.460402458
FAM214A	10.7344834	10.93240203	10.96259679	10.79484925	9.90783635
FAM214B	8.961814324	8.498939574	8.246056744	8.944879203	8.897790478
FAM216A	7.472572924	7.530938786	7.827822441	7.523975878	7.441540593
FAM217A	4.139319119	5.066965413	4.399630119	3.382336896	2.994396372
FAM217B	2.041472751	4.481652938	4.329222555	4.367431054	4.919804667
FAM219A	6.669194953	6.791243515	6.902430777	6.985289711	6.982329313
FAM219B	7.065844824	7.078379847	6.651456978	6.994207769	6.990259064
FAM21C	11.42133799	11.39558324	11.23167583	11.2968104	11.00671045
FAM220A	7.283494879	6.830419786	7.197449472	7.153948984	7.771043052
FAM221A	1.027780542	2.017488337	1.003843787	1.362480358	1.259301073
FAM222A	7.214529899	5.804210926	6.636956634	5.152504318	5.637578662
FAM222B	10.0549835	9.848204277	10.01048491	9.650905054	9.731017961
